,year,office_consolidated,vote_share,winner,incumbent,pid_est,gender_est,race_est,loser,incumbent_win,incumbent_lose,random
43369,2009,Mayor,0.57,1,1,Democrat,Male,Caucasian,0,1,0,0.506234219
17418,2001,Mayor,0.55,1,0,Democrat,Male,Hispanic,0,0,1,0.51392226
40811,1994,Mayor,0.61,1,1,Republican,Male,Caucasian,0,1,0,0.9464854493
84861,2019,Mayor,0.15,0,0,Democrat,Unknown,Caucasian,1,0,1,0.07942359273
75357,2021,Mayor,0.26,0,0,Unknown,Female,Black,1,0,1,0.5760908357
66113,2021,Mayor,0.62,1,0,Democrat,Male,Caucasian,0,0,1,0.5022689044
51974,2003,Mayor,0.49,0,0,Republican,Male,Caucasian,1,0,1,0.1015937529
33820,2005,Mayor,0.62,1,0,Democrat,Unknown,Caucasian,0,0,1,0.2329415025
36913,2011,Mayor,0.35,0,0,Republican,Female,Caucasian,1,0,1,0.3977770879
56188,2015,Mayor,0.81,1,1,Democrat,Male,Caucasian,0,1,0,0.9354339575
22581,2012,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.840412454
37586,2007,Mayor,0.55,1,1,Republican,Male,Caucasian,0,1,0,0.9809609093
16846,2011,Mayor,0.48,0,1,Democrat,Female,Caucasian,1,0,1,0.3146895834
94824,2018,Mayor,0.06,0,0,Unknown,Male,Caucasian,1,0,1,0.5976128704
57049,2015,Mayor,0.63,1,0,Democrat,Male,Caucasian,0,0,1,0.02506679504
54562,2007,Mayor,0.8,1,1,Democrat,Male,Caucasian,0,1,0,0.2763646123
120453,2015,Mayor,0.02,0,0,Democrat,Male,Black,1,0,1,0.7086825917
49198,2020,Mayor,0.13,0,0,Democrat,Male,Caucasian,1,0,1,0.6357688611
25851,1993,Mayor,0.27,0,0,Democrat,Male,Caucasian,1,0,1,0.9639838753
70606,1993,Mayor,0.69,1,0,Democrat,Male,Caucasian,0,0,1,0.8081893943
11179,2012,Mayor,0.85,1,1,Democrat,Male,Caucasian,0,1,0,0.7006185521
38923,2016,Mayor,0.56,1,0,Unknown,Unknown,Caucasian,0,0,1,0.9641270798
72376,2015,Mayor,0.99,1,1,Democrat,Female,Caucasian,0,1,0,0.3257899677
77270,2000,Mayor,0.06,0,0,Democrat,Female,Black,1,0,1,0.975763498
91487,2007,Mayor,0.19,0,0,Democrat,Female,Caucasian,1,0,1,0.1641862314
858,1995,Mayor,0.36,0,0,Democrat,Male,Black,1,0,1,0.527109728
6560,2000,Mayor,0.61,1,0,Republican,Unknown,Caucasian,0,0,1,0.7994134137
19902,2014,Mayor,0.54,1,0,Democrat,Male,Black,0,0,1,0.5000481362
6694,2020,Mayor,0.57,1,1,Democrat,Unknown,Black,0,1,0,0.8888324892
54096,2019,Mayor,0.81,1,0,Democrat,Male,Black,0,0,1,0.9501623539
71583,1995,Mayor,0.69,1,1,Democrat,Female,Caucasian,0,1,0,0.4832112462
17629,2018,Mayor,0.49,0,0,Democrat,Male,Hispanic,1,0,1,0.8837618472
67186,2017,Mayor,0.45,0,0,Unknown,Unknown,Caucasian,1,0,1,0.7481616557
49283,2019,Mayor,0.64,1,1,Democrat,Female,Caucasian,0,1,0,0.7612404303
27518,2011,Mayor,0.14,0,0,Republican,Male,Hispanic,1,0,1,0.08457115825
85370,2009,Mayor,0,0,0,Democrat,Male,Black,1,0,1,0.7883106879
62618,2011,Mayor,0.64,1,0,Democrat,Male,Caucasian,0,0,1,0.1569136394
50906,2002,Mayor,0.43,1,1,Democrat,Male,Hispanic,0,1,0,0.6752968384
26370,2004,Mayor,0.46,0,0,Republican,Male,Caucasian,1,0,1,0.01632325504
54179,2018,Mayor,0.02,0,0,Democrat,Male,Caucasian,1,0,1,0.4082439515
123986,2021,Mayor,0,0,0,Unknown,Male,Caucasian,1,0,1,0.9326406228
98096,2018,Mayor,0.12,0,0,Unknown,Male,Hispanic,1,0,1,0.3999303034
58675,1998,Mayor,0.07,0,0,Democrat,Female,Caucasian,1,0,1,0.3874282183
54620,2010,Mayor,0.2,0,0,Democrat,Male,Caucasian,1,0,1,0.09289926041
25181,1997,Mayor,0.56,1,1,Republican,Male,Caucasian,0,1,0,0.917459146
1774,2020,Mayor,0.26,0,0,Republican,Female,Caucasian,1,0,1,0.04242570123
95709,2002,Mayor,0.47,0,0,Republican,Male,Caucasian,1,0,1,0.7027919499
60900,2012,Mayor,0.11,0,0,Unknown,Male,Caucasian,1,0,1,0.7900968248
123606,2007,Mayor,0,0,0,Republican,Male,Black,1,0,1,0.3607629644
61371,1999,Mayor,0.54,1,0,Republican,Male,Caucasian,0,0,1,0.476737076
39724,2004,Mayor,0.27,0,0,Democrat,Male,Caucasian,1,0,1,0.8106895622
10663,2003,Mayor,0.57,1,1,Republican,Male,Caucasian,0,1,0,0.3681877879
47437,2019,Mayor,0.6,1,1,Democrat,Male,Caucasian,0,1,0,0.1155390741
112409,2003,Mayor,0.01,0,0,Democrat,Male,Black,1,0,1,0.9635349577
26,1993,Mayor,0.51,1,0,Republican,Male,Caucasian,0,0,1,0.2661637118
113054,2015,Mayor,0.05,0,0,Democrat,Male,Caucasian,1,0,1,0.5104568639
72890,2001,Mayor,0.86,1,0,Republican,Male,Caucasian,0,0,1,0.1589380448
27743,1995,Mayor,0.4,0,0,Unknown,Unknown,Unknown,1,0,1,0.9072593913
114213,2015,Mayor,0.02,0,0,Unknown,Male,Caucasian,1,0,1,0.8148960404
50779,2020,Mayor,0.31,0,0,Democrat,Male,Caucasian,1,0,1,0.6698248752
60221,2013,Mayor,0.86,1,1,Republican,Male,Caucasian,0,1,0,0.8120065322
116328,2000,Mayor,0.21,0,0,Democrat,Female,Caucasian,1,0,1,0.8811906866
37259,2018,Mayor,0.78,1,1,Republican,Male,Caucasian,0,1,0,0.144432503
28334,2012,Mayor,0.54,1,0,Republican,Male,Caucasian,0,0,1,0.5219920366
61498,2020,Mayor,0.06,0,0,Republican,Male,Caucasian,1,0,1,0.3039988335
43179,2013,Mayor,0.59,1,1,Republican,Female,Caucasian,0,1,0,0.9548703637
59294,2006,Mayor,0.29,0,0,Republican,Female,Caucasian,1,0,1,0.3982767672
67401,2001,Mayor,0.58,1,0,Republican,Male,Caucasian,0,0,1,0.4616081018
37476,1997,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.003441076233
65325,2009,Mayor,0.58,1,0,Republican,Male,Caucasian,0,0,1,0.9177746218
76429,2006,Mayor,0.5,1,0,Republican,Female,Caucasian,0,0,1,0.2032480837
19118,2002,Mayor,0.79,1,1,Republican,Male,Caucasian,0,1,0,0.9487510269
75252,2005,Mayor,0.11,0,0,Republican,Male,Caucasian,1,0,1,0.7211300642
90016,2002,Mayor,0.27,0,0,Republican,Male,Caucasian,1,0,1,0.2089633058
69411,2008,Mayor,0.13,0,0,Democrat,Male,Hispanic,1,0,1,0.1216334891
120896,2014,Mayor,0.04,0,0,Democrat,Female,Black,1,0,1,0.9319407607
89088,2009,Mayor,0.25,0,0,Republican,Male,Caucasian,1,0,1,0.9795067474
62095,1995,Mayor,0.17,0,0,Unknown,Unknown,Hispanic,1,0,1,0.2344977928
80093,2011,Mayor,0.07,0,0,Democrat,Male,Caucasian,1,0,1,0.5070465131
126281,2015,Mayor,0.5,0,0,Republican,Male,Caucasian,1,0,1,0.1491104783
72786,2015,Mayor,0.45,0,0,Republican,Male,Caucasian,1,0,1,0.03835133713
41576,2004,Mayor,0.58,1,0,Unknown,Unknown,Caucasian,0,0,1,0.2827409306
63391,2005,Mayor,0.47,0,0,Democrat,Unknown,Caucasian,1,0,1,0.716537643
85572,2012,Mayor,0.11,0,0,Republican,Male,Caucasian,1,0,1,0.8394024835
30696,2016,Mayor,0.45,0,1,Democrat,Male,Caucasian,1,0,1,0.7685058443
19954,2009,Mayor,0.53,1,0,Republican,Male,Caucasian,0,0,1,0.4322231924
6120,2007,Mayor,0.43,1,1,Democrat,Male,Black,0,1,0,0.5113844051
30286,1997,Mayor,0.61,1,1,Democrat,Female,Caucasian,0,1,0,0.2863517281
118074,2002,Mayor,0.01,0,0,Democrat,Male,Black,1,0,1,0.1733368525
21957,2007,Mayor,0.23,0,0,Republican,Male,Caucasian,1,0,1,0.6875791702
19811,2001,Mayor,0.61,1,1,Democrat,Male,Black,0,1,0,0.2651219631
73538,2009,Mayor,0.42,1,0,Republican,Male,Caucasian,0,0,1,0.6569648525
78899,2013,Mayor,0.65,1,1,Democrat,Male,Hispanic,0,1,0,0.4719097147
38292,2018,Mayor,0.6,1,1,Republican,Male,Caucasian,0,1,0,0.07612866037
42314,2001,Mayor,0.61,1,1,Republican,Female,Caucasian,0,1,0,0.2897578556
18134,2011,Mayor,0.32,0,0,Republican,Male,Caucasian,1,0,1,0.8013980909
1645,2012,Mayor,0.54,1,0,Democrat,Male,Caucasian,0,0,1,0.1783526866
121304,2021,Mayor,0,0,0,Unknown,Male,Hispanic,1,0,1,0.5909972051
14252,2000,Mayor,0.68,1,0,Democrat,Male,Caucasian,0,0,1,0.1897472436
40624,2000,Mayor,0.59,1,1,Democrat,Female,Caucasian,0,1,0,0.03438310192
33917,2008,Mayor,0.12,0,0,Republican,Male,Caucasian,1,0,1,0.5386478683
93943,2003,Mayor,0.23,0,0,Unknown,Male,Caucasian,1,0,1,0.6762414739
121046,2021,Mayor,0.01,0,0,Democrat,Female,Hispanic,1,0,1,0.6581877267
62707,2018,Mayor,0.36,0,0,Democrat,Male,Hispanic,1,0,1,0.4322439889
85794,2011,Mayor,0.79,1,1,Democrat,Unknown,Caucasian,0,1,0,0.0190930498
124191,2018,Mayor,0.38,0,0,Democrat,Male,Caucasian,1,0,1,0.4152643488
51244,1993,Mayor,0.53,1,1,Republican,Male,Caucasian,0,1,0,0.5408261975
66666,2008,Mayor,0.43,1,0,Republican,Unknown,Caucasian,0,0,1,0.848295685
115435,2005,Mayor,0.13,0,0,Unknown,Female,Caucasian,1,0,1,0.2799367632
69577,2009,Mayor,0.47,0,0,Republican,Male,Caucasian,1,0,1,0.7058758279
69972,1997,Mayor,0.36,1,0,Unknown,Male,Caucasian,0,0,1,0.3108520366
72103,2007,Mayor,0.23,0,0,Republican,Male,Caucasian,1,0,1,0.6746074547
48746,1993,Mayor,0.31,0,0,Republican,Male,Caucasian,1,0,1,0.2131967454
119067,2017,Mayor,0.07,0,0,Democrat,Male,Black,1,0,1,0.4836756705
74127,2013,Mayor,0.18,0,0,Republican,Male,Caucasian,1,0,1,0.3210849672
70809,2007,Mayor,0.07,0,0,Unknown,Male,Caucasian,1,0,1,0.3595622822
57518,2010,Mayor,0.34,0,0,Democrat,Female,Hispanic,1,0,1,0.1754291868
27847,2003,Mayor,0.57,1,0,Democrat,Male,Caucasian,0,0,1,0.4900040779
123673,2017,Mayor,0,0,0,Democrat,Male,Black,1,0,1,0.3300472193
62500,2021,Mayor,0.33,0,0,Unknown,Unknown,Caucasian,1,0,1,0.8283367019
57358,2007,Mayor,0.52,1,0,Democrat,Male,Caucasian,0,0,1,0.5042249772
48308,2005,Mayor,1,1,1,Democrat,Male,Caucasian,0,1,0,0.1715271579
18561,2016,Mayor,0.33,0,0,Democrat,Female,Caucasian,1,0,1,0.8345441592
30043,2020,Mayor,0.34,0,1,Unknown,Male,Caucasian,1,0,1,0.247372019
65302,2000,Mayor,0.19,0,0,Unknown,Female,Caucasian,1,0,1,0.7714658153
65613,2018,Mayor,0.06,0,0,Democrat,Female,Black,1,0,1,0.04559384282
34054,2005,Mayor,1,1,1,Unknown,Unknown,Caucasian,0,1,0,0.6837589221
90348,1995,Mayor,0.54,1,0,Republican,Male,Caucasian,0,0,1,0.02410268427
25491,1997,Mayor,0.48,0,0,Republican,Unknown,Caucasian,1,0,1,0.9968819113
46229,2003,Mayor,0.1,0,0,Republican,Male,Caucasian,1,0,1,0.2688219967
68193,2007,Mayor,0.46,0,0,Democrat,Male,Caucasian,1,0,1,0.2985001155
92083,2003,Mayor,0.15,0,0,Democrat,Male,Caucasian,1,0,1,0.5396529072
54815,2013,Mayor,0.41,0,0,Democrat,Male,Caucasian,1,0,1,0.2222100588
48733,2007,Mayor,0.65,1,0,Republican,Male,Caucasian,0,0,1,0.2059410448
8059,2018,Mayor,0.19,0,0,Democrat,Female,Caucasian,1,0,1,0.5741243513
2086,1997,Mayor,0.47,0,0,Republican,Male,Caucasian,1,0,1,0.874908241
53197,2010,Mayor,1,1,1,Unknown,Male,Caucasian,0,1,0,0.4292591018
112320,2013,Mayor,0.28,0,0,Republican,Male,Black,1,0,1,0.5117388661
23726,2014,Mayor,0.59,1,1,Democrat,Male,Caucasian,0,1,0,0.2067881672
120178,2005,Mayor,0.07,0,0,Unknown,Male,Caucasian,1,0,1,0.7093137062
25301,2018,Mayor,0.6,1,1,Republican,Male,Caucasian,0,1,0,0.7744474551
97383,1995,Mayor,0.24,0,0,Unknown,Unknown,Caucasian,1,0,1,0.6110314682
44767,2010,Mayor,0.93,1,1,Democrat,Male,Caucasian,0,1,0,0.7500665579
104632,2016,Mayor,0.03,0,0,Republican,Male,Caucasian,1,0,1,0.6469456521
72205,2003,Mayor,0.34,0,0,Unknown,Unknown,Caucasian,1,0,1,0.5078851354
39281,2003,Mayor,0.72,1,1,Democrat,Male,Caucasian,0,1,0,0.489893835
1735,2014,Mayor,0.53,1,1,Republican,Male,Caucasian,0,1,0,0.1826085905
96655,2010,Mayor,0.01,0,0,Unknown,Unknown,Caucasian,1,0,1,0.4558498059
88456,2021,Mayor,0.04,0,0,Unknown,Female,Black,1,0,1,0.7468308177
94512,2009,Mayor,0,0,0,Republican,Male,Caucasian,1,0,1,0.3959607571
53691,2014,Mayor,0.29,0,0,Democrat,Male,Caucasian,1,0,1,0.1473825918
112742,2003,Mayor,0.02,0,0,Republican,Male,Caucasian,1,0,1,0.09433332917
87418,1999,Mayor,0.31,0,0,Democrat,Male,Caucasian,1,0,1,0.4813617155
9328,2006,Mayor,0.63,1,0,Democrat,Male,Caucasian,0,0,1,0.3864268837
32779,2017,Mayor,0.59,1,0,Democrat,Male,Black,0,0,1,0.3091971671
49883,2020,Mayor,0.07,0,0,Unknown,Male,Caucasian,1,0,1,0.941843783
81382,1997,Mayor,0.46,0,0,Republican,Female,Caucasian,1,0,1,0.8043525554
78224,2021,Mayor,0.23,0,0,Democrat,Male,Caucasian,1,0,1,0.6594452619
95088,2019,Mayor,0.18,0,0,Republican,Male,Caucasian,1,0,1,0.4695664307
115232,2015,Mayor,0.05,0,0,Republican,Male,Caucasian,1,0,1,0.3522634124
12933,2000,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.3783673086
84989,2009,Mayor,0.33,0,0,Republican,Male,Caucasian,1,0,1,0.2579444799
47785,2000,Mayor,0.4,1,0,Republican,Male,Caucasian,0,0,1,0.1766208538
41674,2015,Mayor,0.24,0,0,Republican,Male,Black,1,0,1,0.5038925542
74831,1996,Mayor,0.54,1,0,Republican,Male,Caucasian,0,0,1,0.5788250951
79791,1997,Mayor,0.45,0,0,Unknown,Unknown,Caucasian,1,0,1,0.04445412555
48585,2019,Mayor,0.26,0,0,Republican,Male,Caucasian,1,0,1,0.5726480526
6433,2008,Mayor,0.35,0,1,Democrat,Unknown,Caucasian,1,0,1,0.5330910213
54775,1995,Mayor,0.41,0,0,Republican,Male,Caucasian,1,0,1,0.5858098964
62982,2013,Mayor,0,0,0,Democrat,Male,Black,1,0,1,0.8113492415
120350,2019,Mayor,0,0,0,Unknown,Unknown,Unknown,1,0,1,0.1329804534
107843,2015,Mayor,0.07,0,0,Democrat,Male,Caucasian,1,0,1,0.1074918149
55391,2012,Mayor,0.11,0,0,Republican,Male,Caucasian,1,0,1,0.9361510551
74011,2001,Mayor,0.22,0,0,Democrat,Female,Caucasian,1,0,1,0.01299432537
115952,2017,Mayor,0.04,0,0,Unknown,Male,Caucasian,1,0,1,0.7673298348
57653,2019,Mayor,0.8,1,1,Democrat,Male,Caucasian,0,1,0,0.919896849
104729,2013,Mayor,0.04,0,0,Democrat,Female,Caucasian,1,0,1,0.6929097539
14107,2016,Mayor,0.18,0,0,Unknown,Unknown,Unknown,1,0,1,0.8845880915
54807,1994,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.4783011745
108764,2021,Mayor,0.04,0,0,Republican,Male,Black,1,0,1,0.06540941039
87183,1999,Mayor,0.24,0,0,Democrat,Male,Caucasian,1,0,1,0.4411640935
122475,2017,Mayor,0.02,0,0,Democrat,Male,Caucasian,1,0,1,0.6470799034
74372,1993,Mayor,0.27,0,0,Unknown,Unknown,Caucasian,1,0,1,0.401701611
66569,2012,Mayor,0.48,0,0,Republican,Male,Caucasian,1,0,1,0.9020540185
95904,2007,Mayor,0.02,0,0,Unknown,Unknown,Caucasian,1,0,1,0.776993714
59765,2010,Mayor,0.21,0,0,Democrat,Male,Caucasian,1,0,1,0.08835024478
123973,2017,Mayor,0,0,0,Republican,Male,Caucasian,1,0,1,0.5893924127
77855,2001,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.7890786197
116380,2009,Mayor,0.05,0,0,Democrat,Male,Caucasian,1,0,1,0.8208219078
4197,2007,Mayor,0.2,0,0,Democrat,Female,Black,1,0,1,0.05791631991
9226,2001,Mayor,0.5,1,0,Democrat,Male,Caucasian,0,0,1,0.3378155457
102014,2011,Mayor,0.03,0,0,Democrat,Male,Hispanic,1,0,1,0.04733064378
21796,2009,Mayor,0.29,0,0,Republican,Female,Caucasian,1,0,1,0.5567821019
123992,2004,Mayor,1,1,0,Democrat,Male,Caucasian,0,0,1,0.315745932
15707,2011,Mayor,0.56,1,0,Democrat,Male,Caucasian,0,0,1,0.2139581092
77244,2020,Mayor,0.24,0,0,Republican,Male,Caucasian,1,0,1,0.5925426633
30965,2009,Mayor,0.64,1,1,Republican,Male,Caucasian,0,1,0,0.4765323321
26194,2019,Mayor,0.45,1,1,Unknown,Unknown,Caucasian,0,1,0,0.735331496
49138,2017,Mayor,0.49,0,0,Democrat,Male,Hispanic,1,0,1,0.185402166
46510,2017,Mayor,0.52,1,0,Democrat,Female,Hispanic,0,0,1,0.9550592622
79471,1999,Mayor,0.06,0,0,Unknown,Male,Caucasian,1,0,1,0.08894962682
121875,2010,Mayor,0,0,0,Democrat,Male,Caucasian,1,0,1,0.07699753436
77854,2018,Mayor,0.09,0,0,Democrat,Male,Black,1,0,1,0.4222386997
53162,2015,Mayor,0.44,0,0,Democrat,Male,Caucasian,1,0,1,0.8184819888
113015,2018,Mayor,0.03,0,0,Democrat,Male,Caucasian,1,0,1,0.3463943291
59051,2020,Mayor,0.36,0,1,Democrat,Male,Hispanic,1,0,1,0.4194847283
5929,2009,Mayor,0.26,0,0,Republican,Male,Black,1,0,1,0.4060087333
72457,1994,Mayor,0.11,0,0,Republican,Male,Caucasian,1,0,1,0.7849044528
110342,2010,Mayor,0,0,0,Unknown,Female,Caucasian,1,0,1,0.9337413621
67540,2019,Mayor,0.37,0,1,Democrat,Male,Black,1,0,1,0.8661740295
30875,2001,Mayor,0.55,1,1,Democrat,Male,Caucasian,0,1,0,0.9544662255
699,1995,Mayor,0.77,1,1,Democrat,Male,Caucasian,0,1,0,0.8058549971
60666,2011,Mayor,0.01,0,0,Republican,Unknown,Unknown,1,0,1,0.6681343975
21180,1998,Mayor,0.2,0,0,Democrat,Female,Caucasian,1,0,1,0.3268846457
73330,1996,Mayor,0.11,0,0,Unknown,Male,Caucasian,1,0,1,0.6508412108
86583,2005,Mayor,0.47,0,0,Republican,Male,Caucasian,1,0,1,0.6057597402
43864,2015,Mayor,0.39,1,1,Unknown,Unknown,Caucasian,0,1,0,0.965425274
95012,2000,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.01700023431
79981,2021,Mayor,0.44,0,1,Democrat,Male,Black,1,0,1,0.9524135383
81858,2017,Mayor,0.23,0,0,Unknown,Male,Caucasian,1,0,1,0.4686839801
10982,2015,Mayor,0.61,1,0,Democrat,Male,Caucasian,0,0,1,0.4435203649
45918,2005,Mayor,0.56,1,0,Democrat,Male,Caucasian,0,0,1,0.8127474576
123967,2011,Mayor,0,0,0,Democrat,Male,Black,1,0,1,0.9455911376
46571,2006,Mayor,0.21,0,0,Democrat,Male,Caucasian,1,0,1,0.9593053296
9364,2007,Mayor,0.58,1,0,Republican,Male,Caucasian,0,0,1,0.2533622423
81329,2017,Mayor,0.36,0,0,Unknown,Male,Caucasian,1,0,1,0.754771976
72587,2013,Mayor,0.43,0,0,Democrat,Female,Caucasian,1,0,1,0.3133190729
114870,2021,Mayor,0.04,0,0,Unknown,Male,Caucasian,1,0,1,0.5055173119
124105,2020,Mayor,0.71,1,0,Democrat,Male,Black,0,0,1,0.655033227
73076,2010,Mayor,0.02,0,0,Democrat,Female,Black,1,0,1,0.8017267912
2186,2014,Mayor,0.47,0,0,Democrat,Male,Hispanic,1,0,1,0.585528598
32409,2020,Mayor,0.35,1,0,Unknown,Male,Caucasian,0,0,1,0.2827574829
84671,1999,Mayor,1,1,0,Democrat,Male,Caucasian,0,0,1,0.6894752947
43533,2003,Mayor,0.7,1,0,Democrat,Female,Caucasian,0,0,1,0.4014084174
28738,2021,Mayor,0.6,1,0,Democrat,Male,Caucasian,0,0,1,0.1544683655
41654,2017,Mayor,0.66,1,1,Republican,Male,Caucasian,0,1,0,0.5090991199
102972,2001,Mayor,0.22,0,0,Republican,Male,Caucasian,1,0,1,0.5355786536
49837,2011,Mayor,0.3,0,0,Republican,Male,Caucasian,1,0,1,0.5690464936
82311,2017,Mayor,1,1,1,Republican,Male,Caucasian,0,1,0,0.854142514
16987,2006,Mayor,0.41,0,0,Republican,Male,Caucasian,1,0,1,0.08534137095
60604,1999,Mayor,0.73,1,0,Republican,Female,Caucasian,0,0,1,0.2878986785
20726,2016,Mayor,0.1,0,0,Republican,Male,Caucasian,1,0,1,0.9406729871
48613,2007,Mayor,0.58,1,0,Republican,Male,Caucasian,0,0,1,0.1267134416
93374,2020,Mayor,0.02,0,0,Republican,Male,Caucasian,1,0,1,0.4957777254
9238,2021,Mayor,0.71,1,0,Democrat,Male,Black,0,0,1,0.4420193664
15200,2016,Mayor,0.17,0,0,Democrat,Male,Caucasian,1,0,1,0.7040673168
79365,2013,Mayor,0.3,0,0,Unknown,Male,Hispanic,1,0,1,0.9286096075
23813,2013,Mayor,0.34,0,0,Unknown,Male,Caucasian,1,0,1,0.02301793599
26876,2017,Mayor,0.41,0,1,Democrat,Male,Black,1,0,1,0.3325886456
27643,2018,Mayor,0.56,1,1,Democrat,Male,Black,0,1,0,0.4005938357
39370,1993,Mayor,0.39,0,0,Democrat,Female,Caucasian,1,0,1,0.5652116613
80970,2010,Mayor,0.01,0,0,Republican,Male,Asian,1,0,1,0.6241841312
116899,2009,Mayor,0.02,0,0,Democrat,Male,Hispanic,1,0,1,0.1333093601
30778,2003,Mayor,0.4,0,0,Democrat,Male,Caucasian,1,0,1,0.3383190461
91557,1996,Mayor,0.05,0,0,Unknown,Male,Hispanic,1,0,1,0.5853732063
119704,1999,Mayor,0.03,0,0,Democrat,Male,Caucasian,1,0,1,0.265996743
107991,2009,Mayor,0.08,0,0,Democrat,Female,Caucasian,1,0,1,0.7986767184
114594,1998,Mayor,0,0,0,Democrat,Male,Caucasian,1,0,1,0.7601153503
124178,2011,Mayor,0,0,0,Democrat,Male,Caucasian,1,0,1,0.7156647951
52382,2021,Mayor,0.49,0,0,Democrat,Male,Hispanic,1,0,1,0.122711763
102190,2001,Mayor,0.02,0,0,Republican,Male,Caucasian,1,0,1,0.5040116867
116548,2021,Mayor,0.01,0,0,Unknown,Female,Black,1,0,1,0.9700292525
46144,2018,Mayor,0.54,1,1,Democrat,Male,Hispanic,0,1,0,0.5691131755
106663,2020,Mayor,0.01,0,0,Republican,Male,Caucasian,1,0,1,0.8035654777
110136,2007,Mayor,0.05,0,0,Republican,Male,Black,1,0,1,0.7233469914
45234,2007,Mayor,0.82,1,1,Democrat,Male,Caucasian,0,1,0,0.3370118647
9438,1995,Mayor,1,1,1,Democrat,Female,Caucasian,0,1,0,0.5243400755
112920,2010,Mayor,0.03,0,0,Unknown,Male,Caucasian,1,0,1,0.6953287509
60851,2014,Mayor,0.68,1,0,Republican,Male,Caucasian,0,0,1,0.07398051303
90407,1998,Mayor,0.1,0,0,Democrat,Male,Caucasian,1,0,1,0.4671797598
7957,2015,Mayor,0.38,0,0,Republican,Male,Caucasian,1,0,1,0.7383881535
37420,1996,Mayor,0.45,0,0,Republican,Female,Caucasian,1,0,1,0.5807677671
110155,2007,Mayor,0.02,0,0,Democrat,Male,Caucasian,1,0,1,0.4520185553
86765,2013,Mayor,0.29,0,0,Democrat,Male,Hispanic,1,0,1,0.8640948668
66469,2010,Mayor,0.42,0,1,Democrat,Male,Caucasian,1,0,1,0.7301540339
35843,2011,Mayor,0.47,1,0,Republican,Male,Caucasian,0,0,1,0.9252539213
47663,2008,Mayor,0.15,0,0,Unknown,Male,Caucasian,1,0,1,0.784989239
121009,2017,Mayor,0.03,0,0,Unknown,Male,Caucasian,1,0,1,0.08112223681
6367,2001,Mayor,0.76,1,1,Democrat,Male,Caucasian,0,1,0,0.3512315022
51859,2015,Mayor,0.3,0,0,Republican,Male,Caucasian,1,0,1,0.6114602537
62662,2019,Mayor,0.42,0,0,Republican,Male,Caucasian,1,0,1,0.9356143845
51851,2001,Mayor,0.65,1,1,Republican,Female,Caucasian,0,1,0,0.7107447576
10243,1994,Mayor,0.57,1,0,Republican,Male,Caucasian,0,0,1,0.2471007262
81292,1996,Mayor,0.18,0,0,Republican,Male,Caucasian,1,0,1,0.4460278941
17508,1997,Mayor,0.17,0,0,Democrat,Male,Black,1,0,1,0.9050854685
57500,2002,Mayor,0.06,0,0,Democrat,Male,Caucasian,1,0,1,0.5527842229
50233,2009,Mayor,0.32,0,0,Republican,Male,Caucasian,1,0,1,0.1039820246
9855,2015,Mayor,0.48,0,0,Democrat,Female,Caucasian,1,0,1,0.4622804301
47470,2010,Mayor,0.39,0,0,Republican,Male,Caucasian,1,0,1,0.504697855
119044,2009,Mayor,0.01,0,0,Republican,Male,Black,1,0,1,0.9567988005
37211,1996,Mayor,0.5,0,0,Unknown,Male,Caucasian,1,0,1,0.07530543399
11653,2001,Mayor,0.5,1,0,Democrat,Female,Black,0,0,1,0.8995103614
10014,1993,Mayor,0.5,1,0,Democrat,Male,Caucasian,0,0,1,0.09145440394
37553,1995,Mayor,0.45,0,0,Unknown,Male,Caucasian,1,0,1,0.643496587
35029,2011,Mayor,0.59,1,0,Democrat,Female,Caucasian,0,0,1,0.786630835
122683,2001,Mayor,0,0,0,Unknown,Male,Caucasian,1,0,1,0.7520562309
48367,2011,Mayor,0.56,1,0,Democrat,Male,Caucasian,0,0,1,0.7962582415
67252,2013,Mayor,0.51,1,0,Republican,Male,Caucasian,0,0,1,0.2758260378
12023,1998,Mayor,0.83,1,1,Democrat,Male,Caucasian,0,1,0,0.228984929
12312,2020,Mayor,0.44,0,0,Democrat,Male,Caucasian,1,0,1,0.9503349656
45297,1993,Mayor,0.68,1,1,Republican,Male,Caucasian,0,1,0,0.9125717026
105234,1995,Mayor,0.02,0,0,Unknown,Male,Caucasian,1,0,1,0.6724738246
121503,2011,Mayor,0.02,0,0,Unknown,Male,Caucasian,1,0,1,0.6679656082
69230,2008,Mayor,0.39,0,0,Democrat,Male,Caucasian,1,0,1,0.5611889547
54965,2005,Mayor,0.41,0,1,Republican,Male,Caucasian,1,0,1,0.7589263539
29955,2006,Mayor,0.83,1,1,Democrat,Male,Caucasian,0,1,0,0.8348209104
92728,2012,Mayor,0.06,0,0,Republican,Male,Hispanic,1,0,1,0.4195959614
60163,2017,Mayor,0.45,0,0,Unknown,Male,Black,1,0,1,0.8763529011
45699,2018,Mayor,0.25,0,0,Democrat,Male,Caucasian,1,0,1,0.3804272393
