contest,fips,geo_name,year,month,votes,candidate_count,ledb_candid,incumbent,vote_share,winner,n_winners,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,contributor.cfscore,bonica.cid,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,W_ledb_candid,W_vote_share,W_votes,W_pid_est,W_race_est,W_gender_est,W_contributor.cfscore,W_bonica.cid,RU_ledb_candid,RU_vote_share,RU_votes,RU_pid_est,RU_race_est,RU_gender_est,W_ledb_candid,W_vote_share,W_votes,W_pid_est,W_race_est,W_gender_est,W_contributor.cfscore,W_bonica.cid,RU_ledb_candid,RU_vote_share,RU_votes,RU_pid_est,RU_race_est,RU_gender_est,RU_contributor.cfscore,RU_bonica.cid
1271000_2011_3_tampa_FL_Mayor_mayor_1,1271000,tampa,2011,3.0,9441.0,5,4576,1.0,0.15,lose,1,0.95,0.05,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.12,3081021284.0,0.511671324597211,0.631660787378252,0.25919577360425,0.234051158508653,0.0702678161404719,4531.0,0.42,26691.0,D,caucasian,M,-0.27,4647049805.0,4587.0,0.25,15769.0,R,caucasian,F,4531.0,0.42,26691.0,D,caucasian,M,-0.27,4647049805.0,4587.0,0.25,15769.0,R,caucasian,F,0.63,5000003732293839.0
1831000_2011_11_hammond_IN_Mayor_mayor_1,1831000,hammond,2011,11.0,9424.0,2,12821,1.0,0.8,win,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.52,4018283895.0,0.510225335744147,0.58379024826719,0.225246137479088,0.344984764009946,0.129855443429946,12821.0,0.8,9424.0,D,caucasian,M,-0.52,4018283895.0,12818.0,0.2,2330.0,R,caucasian,M,12821.0,0.8,9424.0,D,caucasian,M,-0.52,4018283895.0,12818.0,0.2,2330.0,R,caucasian,M,1.21,3723260384.0
1801468_1995_11_anderson_IN_Mayor_mayor_1,1801468,anderson,1995,11.0,9411.0,2,11983,1.0,0.52,win,1,0.95,0.05,D,,,,0.0,1.0,0.0,0.0,0.0,caucasian,-0.67,3135075425.0,0.529468086700994,0.834293528839401,0.145369844240365,0.0134825205357615,0.0101686770863546,11983.0,0.52,9411.0,D,caucasian,,-0.67,3135075425.0,11982.0,0.48,8817.0,D,caucasian,M,11983.0,0.52,9411.0,D,caucasian,,-0.67,3135075425.0,11982.0,0.48,8817.0,D,caucasian,M,-0.1,3121071477.0
412000_2006_3_chandler_AZ_Mayor_mayor_1,412000,chandler,2006,3.0,9405.0,2,41884,1.0,0.58,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.11,3306165697.0,0.505734295517539,0.748510991244825,0.042586412035987,0.215594518404492,0.160442752458788,41884.0,0.58,9405.0,R,caucasian,M,1.11,3306165697.0,41891.0,0.42,6675.0,D,black,M,41884.0,0.58,9405.0,R,caucasian,M,1.11,3306165697.0,41891.0,0.42,6675.0,D,black,M,,
4131250_2006_11_gresham_OR_Mayor_mayor_1,4131250,gresham,2006,11.0,9404.0,2,41996,1.0,0.4,lose,1,,,,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.508003942847141,0.786934953633071,0.0287751755248829,0.16114128610445,0.130746837392144,41984.0,0.6,13913.0,R,caucasian,M,0.56,3206163725.0,41996.0,0.4,9404.0,,caucasian,M,41984.0,0.6,13913.0,R,caucasian,M,0.56,3206163725.0,41996.0,0.4,9404.0,,caucasian,M,,
5156000_2018_5_newport news_VA_Mayor_mayor_1,5156000,newport news,2018,5.0,9399.0,4,54672,1.0,0.56,win,1,0.95,0.05,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.01,black,-0.18,4739143110.0,0.516679832234042,0.48146762016105,0.409887408355699,0.0869127149857951,0.0369052887635186,54672.0,0.56,9399.0,D,black,M,-0.18,4739143110.0,54651.0,0.27,4501.0,,black,M,54672.0,0.56,9399.0,D,black,M,-0.18,4739143110.0,54651.0,0.27,4501.0,,black,M,,
640004_2010_11_la mesa_CA_Mayor_mayor_1,640004,la mesa,2010,11.0,9395.0,2,69391,1.0,0.53,win,1,0.15,0.85,R,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,,,0.523998948567423,0.71784806799264,0.0770875317620258,0.204959256987646,0.139016910540612,69391.0,0.53,9395.0,R,hispanic,M,,,69374.0,0.47,8354.0,,caucasian,F,69391.0,0.53,9395.0,R,hispanic,M,,,69374.0,0.47,8354.0,,caucasian,F,,
2627440_2017_11_farmington hills_MI_Mayor_mayor_1,2627440,farmington hills,2017,11.0,9395.0,1,22833,1.0,1.0,win,1,0.01,0.99,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.91,2801919837.0,0.519480415081129,0.648047046064682,0.191721801682048,0.0216164982322526,0.130273362354561,22833.0,1.0,9395.0,R,caucasian,M,0.91,2801919837.0,,,,,,,22833.0,1.0,9395.0,R,caucasian,M,0.91,2801919837.0,,,,,,,,
3961000_2019_11_parma_OH_Mayor_mayor_1,3961000,parma,2019,11.0,9379.0,1,40502,1.0,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.13,4814227760.0,0.51545433009556,0.904644919833075,0.034754848163902,0.054597029080918,0.0209486152295582,40502.0,1.0,9379.0,D,caucasian,M,-0.13,4814227760.0,,,,,,,40502.0,1.0,9379.0,D,caucasian,M,-0.13,4814227760.0,,,,,,,,
2555745_2019_11_quincy_MA_Mayor_mayor_1,2555745,quincy,2019,11.0,9377.0,2,19536,1.0,0.71,win,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.17,2389710529.0,0.514733120692546,0.617395649966583,0.0507946650983837,0.0311291224533119,0.299045132269524,19536.0,0.71,9377.0,D,caucasian,M,-0.17,2389710529.0,19533.0,0.29,3902.0,D,caucasian,F,19536.0,0.71,9377.0,D,caucasian,M,-0.17,2389710529.0,19533.0,0.29,3902.0,D,caucasian,F,0.26,5000000109932258.0
2241155_2021_3_lake charles_LA_Mayor_mayor_1,2241155,lake charles,2021,3.0,9368.0,4,16537,1.0,0.74,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.14,2601820350.0,,,,,,16537.0,0.74,9368.0,R,caucasian,M,1.14,2601820350.0,16540.0,0.19,2426.0,D,black,M,16537.0,0.74,9368.0,R,caucasian,M,1.14,2601820350.0,16540.0,0.19,2426.0,D,black,M,,36139667881.0
681344_2020_11_upland_CA_Mayor_mayor_1,681344,upland,2020,11.0,9353.0,4,76111,1.0,0.26,lose,1,,,,0.01,0.99,F,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.521502428325239,0.63940675753303,0.0589064703117656,0.431393284244608,0.0916105279649068,76104.0,0.33,11821.0,R,caucasian,M,,36008431794.0,76111.0,0.26,9353.0,,caucasian,F,76104.0,0.33,11821.0,R,caucasian,M,,36008431794.0,76111.0,0.26,9353.0,,caucasian,F,,
2545560_2013_11_newton_MA_Mayor_mayor_1,2545560,newton,2013,11.0,9349.0,2,19525,1.0,0.72,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.7,3093036636.0,0.532946325182658,0.806045442463309,0.0266399253702005,0.0433070809317342,0.133428407894485,19525.0,0.72,9349.0,D,black,M,-0.7,3093036636.0,19508.0,0.28,3718.0,D,caucasian,M,19525.0,0.72,9349.0,D,black,M,-0.7,3093036636.0,19508.0,0.28,3718.0,D,caucasian,M,,
2680700_2015_11_troy_MI_Mayor_mayor_1,2680700,troy,2015,11.0,9336.0,1,23201,1.0,1.0,win,1,0.89,0.11,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,102876867.0,0.502792356707051,0.707957976955908,0.0379775311401388,0.0226668910332349,0.226311774145023,23201.0,1.0,9336.0,D,caucasian,M,,102876867.0,,,,,,,23201.0,1.0,9336.0,D,caucasian,M,,102876867.0,,,,,,,,
4807000_2002_5_beaumont_TX_Mayor_mayor_1,4807000,beaumont,2002,5.0,9332.0,1,48510,1.0,1.0,win,1,0.06,0.94,R,,,,0.39,0.51,0.05,0.05,0.0,caucasian,,,0.522221105806469,0.450681109111428,0.46135013368974,0.0903072818740309,0.0693759726870619,48510.0,1.0,9332.0,R,caucasian,,,,,,,,,,48510.0,1.0,9332.0,R,caucasian,,,,,,,,,,,
2674900_1993_11_southfield_MI_Mayor_mayor_1,2674900,southfield,1993,11.0,9331.0,2,23138,1.0,0.73,win,1,0.04,0.96,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,102488701.0,0.534400515147585,0.591708715873113,0.366516616551391,0.0155954181988892,0.0304470117366373,23138.0,0.73,9331.0,R,caucasian,M,,102488701.0,23139.0,0.27,3471.0,,caucasian,,23138.0,0.73,9331.0,R,caucasian,M,,102488701.0,23139.0,0.27,3471.0,,caucasian,,,
2670040_2021_11_royal oak_MI_Mayor_mayor_1,2670040,royal oak,2021,11.0,9328.0,2,23129,1.0,0.64,win,1,1.0,0.0,D,1.0,0.0,M,0.01,0.95,0.03,0.01,0.0,caucasian,-0.5,2424723600.0,,,,,,23129.0,0.64,9328.0,D,caucasian,M,-0.5,2424723600.0,23133.0,0.36,5300.0,,caucasian,M,23129.0,0.64,9328.0,D,caucasian,M,-0.5,2424723600.0,23133.0,0.36,5300.0,,caucasian,M,,
3919778_1997_11_cuyahoga falls_OH_Mayor_mayor_1,3919778,cuyahoga falls,1997,11.0,9326.0,2,40372,1.0,0.53,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.86,3327177293.0,0.525792274206673,0.964877780496184,0.0162605026784163,0.0056617470961152,0.0106657248650965,40372.0,0.53,9326.0,R,caucasian,M,0.86,3327177293.0,40375.0,0.47,8318.0,D,caucasian,,40372.0,0.53,9326.0,R,caucasian,M,0.86,3327177293.0,40375.0,0.47,8318.0,D,caucasian,,,
2970000_1997_NA_springfield_MO_Mayor_mayor_1,2970000,springfield,1997,,9321.0,1,25886,1.0,1.0,win,1,0.02,0.98,R,0.89,0.11,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.08,3487202686.0,0.521012170891247,0.928798409736666,0.0304412969884845,0.0190268970583325,0.0198028570564402,25886.0,1.0,9321.0,R,caucasian,M,1.08,3487202686.0,,,,,,,25886.0,1.0,9321.0,R,caucasian,M,1.08,3487202686.0,,,,,,,,
3681677_2017_11_white plains_NY_Mayor_mayor_1,3681677,white plains,2017,11.0,9314.0,2,35871,1.0,0.72,win,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.25,29085833897.0,0.513703146135342,0.610527190351654,0.125566802900037,0.315638757119717,0.108738498604998,35871.0,0.72,9314.0,D,caucasian,M,-0.25,29085833897.0,35868.0,0.28,3554.0,R,caucasian,F,35871.0,0.72,9314.0,D,caucasian,M,-0.25,29085833897.0,35868.0,0.28,3554.0,R,caucasian,F,-0.17,5000003692209702.0
2735180_2004_11_lakeville_MN_Mayor_mayor_1,2735180,lakeville,2004,11.0,9307.0,2,23938,1.0,0.55,win,1,0.15,0.85,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.44,36061139875.0,0.495879539753907,0.922803528552321,0.0177516399958794,0.0255923490018403,0.0379167558517392,23938.0,0.55,9307.0,R,caucasian,M,1.44,36061139875.0,23934.0,0.45,7490.0,R,caucasian,F,23938.0,0.55,9307.0,R,caucasian,M,1.44,36061139875.0,23934.0,0.45,7490.0,R,caucasian,F,,
660018_2021_3_redondo beach_CA_Mayor_mayor_1,660018,redondo beach,2021,3.0,9305.0,4,72781,1.0,0.68,win,1,0.94,0.06,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.44,2356696897.0,,,,,,72781.0,0.68,9305.0,D,caucasian,M,-0.44,2356696897.0,72837.0,0.2,2808.0,,caucasian,M,72781.0,0.68,9305.0,D,caucasian,M,-0.44,2356696897.0,72837.0,0.2,2808.0,,caucasian,M,,
656700_2012_11_perris_CA_Mayor_mayor_1,656700,perris,2012,11.0,9303.0,1,72159,1.0,1.0,win,1,0.03,0.97,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,3051020300.0,0.501493382470334,0.401681022897668,0.117234713378027,0.727803734342365,0.324636408043165,72159.0,1.0,9303.0,R,caucasian,M,,3051020300.0,,,,,,,72159.0,1.0,9303.0,R,caucasian,M,,3051020300.0,,,,,,,,
803455_2007_NA_arvada_CO_Mayor_mayor_1,803455,arvada,2007,,9301.0,2,77383,1.0,0.45,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.64,3071021654.0,0.511797722340629,0.901948078925627,0.0083004953743798,0.125060681020367,0.0560365598137399,77385.0,0.55,11266.0,R,caucasian,M,-0.05,3764345470.0,77383.0,0.45,9301.0,D,caucasian,M,77385.0,0.55,11266.0,R,caucasian,M,-0.05,3764345470.0,77383.0,0.45,9301.0,D,caucasian,M,-0.64,3071021654.0
1369000_2019_12_savannah_GA_Mayor_mayor_1,1369000,savannah,2019,12.0,9295.0,2,6091,1.0,0.38,lose,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.52363473840079,0.388197840991797,0.540737208158407,0.0570116158420457,0.0273493808809635,6088.0,0.62,14888.0,D,black,M,,36061247453.0,6091.0,0.38,9295.0,R,caucasian,M,6088.0,0.62,14888.0,D,black,M,,36061247453.0,6091.0,0.38,9295.0,R,caucasian,M,,
4703440_1994_11_bartlett_TN_Mayor_mayor_1,4703440,bartlett,1994,11.0,9275.0,2,46119,1.0,0.69,win,1,0.03,0.97,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.510455334114142,0.948243121870415,0.0339630457295849,0.0087820665617673,0.0130894340203573,46119.0,0.69,9275.0,R,caucasian,M,,,46124.0,0.31,4111.0,R,caucasian,,46119.0,0.69,9275.0,R,caucasian,M,,,46124.0,0.31,4111.0,R,caucasian,,,
3722920_2015_11_fayetteville_NC_Mayor_mayor_1,3722920,fayetteville,2015,11.0,9273.0,2,37926,1.0,0.52,win,1,0.03,0.97,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.506690188138352,0.451622002339124,0.419995231850227,0.112672075943755,0.0462173501246558,37926.0,0.52,9273.0,R,caucasian,M,,,37941.0,0.48,8604.0,,black,M,37926.0,0.52,9273.0,R,caucasian,M,,,37941.0,0.48,8604.0,,black,M,,
2537490_2013_11_lynn_MA_Mayor_mayor_1,2537490,lynn,2013,11.0,9258.0,2,19332,1.0,0.59,win,1,0.0,1.0,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.74,5000003079027228.0,0.506142922609677,0.548819078754326,0.130398103231446,0.353148351419018,0.189059246446946,19332.0,0.59,9258.0,R,caucasian,F,0.74,5000003079027228.0,19334.0,0.41,6403.0,D,caucasian,M,19332.0,0.59,9258.0,R,caucasian,F,0.74,5000003079027228.0,19334.0,0.41,6403.0,D,caucasian,M,,
471510_2011_11_surprise_AZ_Mayor_mayor_1,471510,surprise,2011,11.0,9253.0,2,46533,1.0,0.45,lose,1,0.0,1.0,R,0.18,0.82,F,0.04,0.96,0.0,0.0,0.0,caucasian,0.8,5000003269146868.0,0.517097516439529,0.809956327994869,0.052532357168321,0.18598123652793,0.0905595779168201,46535.0,0.55,11436.0,D,,,,5000026702618894.0,46533.0,0.45,9253.0,R,caucasian,F,46535.0,0.55,11436.0,D,,,,5000026702618894.0,46533.0,0.45,9253.0,R,caucasian,F,0.8,5000003269146868.0
1756640_2005_4_orland park_IL_Mayor_mayor_1,1756640,orland park,2005,4.0,9248.0,1,11591,1.0,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.08,2934991721.0,0.522692550085098,0.918912586216655,0.011984636871374,0.0494192437024277,0.0555184016020809,11591.0,1.0,9248.0,D,caucasian,M,-0.08,2934991721.0,,,,,,,11591.0,1.0,9248.0,D,caucasian,M,-0.08,2934991721.0,,,,,,,,
2915670_1998_4_columbia_MO_Mayor_mayor_1,2915670,columbia,1998,4.0,9247.0,1,25075,1.0,1.0,win,1,0.06,0.94,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.521212745877672,0.822558643219361,0.106665222361772,0.0190204379046452,0.0503751419942295,25075.0,1.0,9247.0,R,caucasian,M,,,,,,,,,25075.0,1.0,9247.0,R,caucasian,M,,,,,,,,,,
5323515_2017_11_federal way_WA_Mayor_mayor_1,5323515,federal way,2017,11.0,9244.0,2,56022,1.0,0.62,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.84,5341953732.0,0.506079894248797,0.533172719725635,0.131828521437289,0.179192097570557,0.164235938910884,56022.0,0.62,9244.0,D,caucasian,M,0.84,5341953732.0,56044.0,0.38,5709.0,R,caucasian,F,56022.0,0.62,9244.0,D,caucasian,M,0.84,5341953732.0,56044.0,0.38,5709.0,R,caucasian,F,0.73,5000030040754295.0
3722920_2017_11_fayetteville_NC_Mayor_mayor_1,3722920,fayetteville,2017,11.0,9241.0,2,37926,1.0,0.41,lose,1,0.03,0.97,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.502772856800286,0.449480272571358,0.42038597730965,0.117342828899586,0.0391583297828227,37920.0,0.59,13451.0,D,black,M,-0.81,112537711.0,37926.0,0.41,9241.0,R,caucasian,M,37920.0,0.59,13451.0,D,black,M,-0.81,112537711.0,37926.0,0.41,9241.0,R,caucasian,M,,
684550_2016_11_westminster_CA_Mayor_mayor_1,684550,westminster,2016,11.0,9220.0,4,76724,1.0,0.32,lose,1,0.41,0.59,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,,5000032561880136.0,0.509630329457776,0.363197700201305,0.0125880440233297,0.239088410113874,0.527868843004454,76739.0,0.56,16094.0,R,asian,M,,32373557567.0,76724.0,0.32,9220.0,R,caucasian,F,76739.0,0.56,16094.0,R,asian,M,,32373557567.0,76724.0,0.32,9220.0,R,caucasian,F,,5000032561880136.0
980000_2009_11_waterbury_CT_Mayor_mayor_1,980000,waterbury,2009,11.0,9214.0,2,79434,1.0,0.7,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.0,3820443872.0,0.524401408485627,0.596082013320872,0.196842245610939,0.302667319040817,0.156291673867802,79434.0,0.7,9214.0,D,caucasian,M,0.0,3820443872.0,79428.0,0.3,3884.0,D,caucasian,M,79434.0,0.7,9214.0,D,caucasian,M,0.0,3820443872.0,79428.0,0.3,3884.0,D,caucasian,M,0.16,3262153535.0
1703012_2009_4_aurora_IL_Mayor_mayor_1,1703012,aurora,2009,4.0,9204.0,3,7777,1.0,0.57,win,1,1.0,0.0,D,0.95,0.05,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.503168736029929,0.605494283360401,0.107483524887719,0.404608492969042,0.249618180948342,7777.0,0.57,9204.0,D,caucasian,M,,,7747.0,0.24,3797.0,R,black,M,7777.0,0.57,9204.0,D,caucasian,M,,,7747.0,0.24,3797.0,R,black,M,0.68,3108061065.0
622230_2020_11_el monte_CA_Mayor_mayor_1,622230,el monte,2020,11.0,9204.0,3,65550,1.0,0.35,lose,1,,,,,,,0.07,0.1,0.83,0.0,0.0,hispanic,,,0.501856869551668,0.387518720188371,0.0058173255884415,0.65718465680376,0.287758511734204,65534.0,0.44,11677.0,D,hispanic,F,-0.25,5000035660395335.0,65550.0,0.35,9204.0,,hispanic,,65534.0,0.44,11677.0,D,hispanic,F,-0.25,5000035660395335.0,65550.0,0.35,9204.0,,hispanic,,,
952000_2005_11_new haven_CT_Mayor_mayor_1,952000,new haven,2005,11.0,9199.0,5,79127,1.0,0.75,win,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.519804045369828,0.430057451253444,0.363762544089488,0.244069135868169,0.162478897030839,79127.0,0.75,9199.0,D,caucasian,M,,,79120.0,0.12,1455.0,,caucasian,M,79127.0,0.75,9199.0,D,caucasian,M,,,79120.0,0.12,1455.0,,caucasian,M,,
5101000_2015_11_alexandria_VA_Mayor_mayor_1,5101000,alexandria,2015,11.0,9170.0,2,81080,1.0,0.36,lose,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,,0.518769280978963,0.615251608875728,0.217692462460535,0.163923153151702,0.0954373669897876,53365.0,0.64,16610.0,D,caucasian,F,,,81080.0,0.36,9170.0,D,black,M,53365.0,0.64,16610.0,D,caucasian,F,,,81080.0,0.36,9170.0,D,black,M,,
636546_2002_11_inglewood_CA_Mayor_mayor_1,636546,inglewood,2002,11.0,9141.0,6,68920,1.0,0.52,win,1,0.95,0.05,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,-0.75,3150098917.0,0.525294060445198,0.19943071257986,0.464879442638146,0.46941683241548,0.287012928144213,68920.0,0.52,9141.0,D,black,M,-0.75,3150098917.0,68860.0,0.23,3988.0,D,black,M,68920.0,0.52,9141.0,D,black,M,-0.75,3150098917.0,68860.0,0.23,3988.0,D,black,M,0.04,2796920699.0
2545560_2005_11_newton_MA_Mayor_mayor_1,2545560,newton,2005,11.0,9134.0,2,19520,1.0,0.59,win,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,2631840463.0,0.533707151396858,0.85185989879053,0.0225434521007768,0.0330031063039171,0.105612314255282,19520.0,0.59,9134.0,D,caucasian,M,,2631840463.0,19521.0,0.41,6318.0,D,caucasian,M,19520.0,0.59,9134.0,D,caucasian,M,,2631840463.0,19521.0,0.41,6318.0,D,caucasian,M,-0.25,109574886.0
2523000_2011_11_fall river_MA_Mayor_mayor_1,2523000,fall river,2011,11.0,9106.0,2,19100,1.0,0.55,win,1,0.9,0.1,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.31,29175895117.0,0.524109200336011,0.864048938025204,0.0409656911809379,0.0770024212859742,0.0556621907324919,19100.0,0.55,9106.0,D,caucasian,M,-0.31,29175895117.0,19083.0,0.45,7430.0,D,caucasian,F,19100.0,0.55,9106.0,D,caucasian,M,-0.31,29175895117.0,19083.0,0.45,7430.0,D,caucasian,F,0.12,5000003514200642.0
660620_1997_11_richmond_CA_Mayor_mayor_1,660620,richmond,1997,11.0,9100.0,1,73044,1.0,1.0,win,1,1.0,0.0,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.76,5000004179411073.0,0.516576092026169,0.328089237165849,0.383707633647049,0.229234696676217,0.244983077738391,73044.0,1.0,9100.0,D,caucasian,F,-0.76,5000004179411073.0,,,,,,,73044.0,1.0,9100.0,D,caucasian,F,-0.76,5000004179411073.0,,,,,,,,
611194_1994_NA_carlsbad_CA_Mayor_mayor_1,611194,carlsbad,1994,,9092.0,1,63449,1.0,1.0,win,1,0.54,0.46,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.59,34265417711.0,0.50068194944281,0.884781115203142,0.0109304248001766,0.129568955908302,0.0878515137166136,63449.0,1.0,9092.0,D,caucasian,M,0.59,34265417711.0,,,,,,,63449.0,1.0,9092.0,D,caucasian,M,0.59,34265417711.0,,,,,,,,
5351300_1995_11_olympia_WA_Mayor_mayor_1,5351300,olympia,1995,11.0,9092.0,2,56110,1.0,0.75,win,1,0.89,0.11,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.5,2463759929.0,0.523945371742931,0.886478142202302,0.0156731432983111,0.0351196493637307,0.066570137485513,56110.0,0.75,9092.0,D,caucasian,M,-0.5,2463759929.0,56119.0,0.25,2961.0,D,caucasian,M,56110.0,0.75,9092.0,D,caucasian,M,-0.5,2463759929.0,56119.0,0.25,2961.0,D,caucasian,M,,
647766_2000_NA_milpitas_CA_Mayor_mayor_1,647766,milpitas,2000,,9077.0,2,70487,1.0,0.64,win,1,0.95,0.05,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.33,5171756985.0,0.474305400491244,0.308670133018597,0.0366040384063288,0.166145650578966,0.599094069986283,70487.0,0.64,9077.0,D,caucasian,M,-0.33,5171756985.0,70485.0,0.36,5189.0,R,caucasian,M,70487.0,0.64,9077.0,D,caucasian,M,-0.33,5171756985.0,70485.0,0.36,5189.0,R,caucasian,M,1.15,4647044798.0
2053775_1993_4_overland park_KS_Mayor_mayor_1,2053775,overland park,1993,4.0,9055.0,1,14738,1.0,1.0,win,1,0.07,0.93,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.521106133061739,0.939744039375546,0.0204917436419474,0.0250726702989355,0.0325276754828908,14738.0,1.0,9055.0,R,caucasian,M,,,,,,,,,14738.0,1.0,9055.0,R,caucasian,M,,,,,,,,,,
1207300_2005_3_boca raton_FL_Mayor_mayor_1,1207300,boca raton,2005,3.0,9055.0,2,2027,1.0,0.83,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.81,2452750421.0,0.511705289052656,0.896191308647419,0.0449264607061921,0.10189889350258,0.0393967693984399,2027.0,0.83,9055.0,R,caucasian,M,0.81,2452750421.0,2026.0,0.17,1862.0,R,caucasian,M,2027.0,0.83,9055.0,R,caucasian,M,0.81,2452750421.0,2026.0,0.17,1862.0,R,caucasian,M,,2358680704.0
648354_2015_11_modesto_CA_Mayor_mayor_1,648354,modesto,2015,11.0,9053.0,5,70588,1.0,0.39,win,1,,,,,,,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.509284651419815,0.698847833533568,0.0432350553187969,0.378572757270287,0.15148847417316,70588.0,0.39,9053.0,,caucasian,,,,70675.0,0.3,7027.0,R,caucasian,M,70588.0,0.39,9053.0,,caucasian,,,,70675.0,0.3,7027.0,R,caucasian,M,,35867149994.0
1254000_2002_11_palm bay_FL_Mayor_mayor_1,1254000,palm bay,2002,11.0,9052.0,3,4077,1.0,0.37,lose,1,0.7,0.3,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.513373149810799,0.798213057633967,0.126301733030458,0.0972493807824067,0.0433418736971578,4063.0,0.44,10771.0,D,caucasian,M,,2898971777.0,4077.0,0.37,9052.0,D,caucasian,M,4063.0,0.44,10771.0,D,caucasian,M,,2898971777.0,4077.0,0.37,9052.0,D,caucasian,M,,
1781048_2003_4_wheaton_IL_Mayor_mayor_1,1781048,wheaton,2003,4.0,9022.0,2,11903,1.0,1.0,win,1,0.07,0.93,R,0.92,0.08,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.512764449611448,0.890781504378459,0.0331369047968981,0.0403968849608044,0.0595220389898777,11903.0,1.0,9022.0,R,caucasian,M,,,11905.0,0.0,33.0,D,caucasian,,11903.0,1.0,9022.0,R,caucasian,M,,,11905.0,0.0,33.0,D,caucasian,,,
4803000_1995_5_amarillo_TX_Mayor_mayor_1,4803000,amarillo,1995,5.0,9018.0,2,48031,1.0,0.89,win,1,0.06,0.94,R,0.97,0.03,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.520335748781988,0.801038951375469,0.0597778707513226,0.182972755947816,0.119821020726622,48031.0,0.89,9018.0,R,caucasian,M,,,48028.0,0.11,1080.0,R,caucasian,M,48031.0,0.89,9018.0,R,caucasian,M,,,48028.0,0.11,1080.0,R,caucasian,M,,
