,geo_name,year,month,candidate_count,winner,pid_est,gender_est,race_est,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,challenger_win
1472,West Sacramento,2014,November,2,1,Unknown,Unknown,Asian,0.507161865304632,0.628383588970495,0.0500753364894149,0.308626323314471,0.194617076033787,0
1473,Hartford,2019,November,7,1,Democrat,Male,Caucasian,0.523231131778785,0.311111542860862,0.378003987887934,0.442031230145107,0.050680476176499,0
1474,Milpitas,2014,November,3,1,Republican,Male,Asian,0.484708683279281,0.186282174322938,0.0312250046833984,0.157856633311927,0.696029925645391,0
1476,Oak Lawn,1997,April,2,1,Republican,Male,Caucasian,0.532255468880554,0.948191027622273,0.0088798945931186,0.0443367821372621,0.0282513722106347,0
1477,Joliet,2007,April,3,1,Democrat,Male,Caucasian,0.505291505926574,0.680351194664316,0.166362526353647,0.250084826831056,0.123274697216856,0
1478,Evanston,2001,April,1,1,Democrat,Female,Black,0.528448237379117,0.652717490194252,0.220592033049649,0.0640736716223896,0.093515215526056,0
1479,Fall River,2015,November,2,0,Democrat,Male,Caucasian,0.519912399375229,0.838290539074328,0.0488024815864028,0.0896161331244479,0.0395002803334029,1
1480,La Crosse,2001,April,2,1,Democrat,Male,Caucasian,0.528382955970334,0.913977911839469,0.0162495810551271,0.0122540821046816,0.0506527444653325,0
1481,Rockville,2019,November,2,1,Democrat,Female,Caucasian,0.52557124709947,0.567502321485518,0.10760282343586,0.147116649960783,0.215812575124754,0
1483,Hartford,2003,November,3,1,Democrat,Male,Hispanic,0.520764420224281,0.283513618497404,0.382574126882797,0.413898893149553,0.277435597166083,0
1484,Norwalk,2011,November,3,1,Republican,Male,Caucasian,0.510444484021344,0.690859423470031,0.142862527188402,0.246047157093262,0.13010445847225,0
1485,Springfield,2005,April,2,1,Democrat,Male,Caucasian,0.516745990207821,0.90212161430171,0.0368159631868209,0.0298902800858051,0.0278476537956813,0
1486,Waterbury,2013,November,4,1,Democrat,Male,Caucasian,0.523096159689391,0.594129536461827,0.205522378163833,0.330807265454979,0.118961780977088,0
1487,White Plains,2005,November,2,1,Republican,Male,Caucasian,0.52288028988023,0.642841243870138,0.150517320300964,0.265619814849653,0.162339834207401,0
1488,New Bedford,2015,November,2,1,Democrat,Male,Caucasian,0.519203860827901,0.689876851581072,0.0668302122840747,0.187790492675358,0.0686185830664514,0
1489,Lawrence,2013,November,2,0,Democrat,Male,Hispanic,0.516165052079585,0.458219114732987,0.0700472082476091,0.758482069443523,0.298122015443141,1
1491,San Rafael,2003,November,2,1,Republican,Male,Caucasian,0.503398595878581,0.742044264278372,0.0216934917860295,0.253129551850464,0.181584524957116,0
1492,Sterling Heights,1999,November,1,1,Democrat,Male,Caucasian,0.510361596559638,0.912628321331062,0.0120733798162795,0.013154304064457,0.0506798939924728,0
1493,Norwalk,2013,November,2,0,Republican,Male,Caucasian,0.512070108489623,0.698187185985481,0.14385456987169,0.252878104341711,0.113407192222235,1
1494,Carson,2009,March,3,1,Democrat,Male,Caucasian,0.52071578134636,0.240241000603923,0.239889454340201,0.382469170309775,0.46578819654793,0
1495,White Plains,2001,November,2,1,Republican,Male,Caucasian,0.526107041264476,0.648039959684591,0.157375163666425,0.24116774841372,0.15196228641493,0
1496,Rapid City,2013,June,2,1,Republican,Male,Caucasian,0.504109273247125,0.80163933965798,0.0116806886412102,0.0450318789642985,0.0184895479944541,0
1497,New Rochelle,2011,November,2,1,Democrat,Male,Caucasian,0.520340578777654,0.643240791490667,0.193492360588902,0.280769784409093,0.110503929795286,0
1498,Orlando,1996,April,3,1,Republican,Female,Caucasian,0.508093186115265,0.641623896252092,0.268718054222056,0.139875195132047,0.065148769723657,0
1499,Taylor,2003,November,2,1,Democrat,Male,Caucasian,0.51881968471237,0.836835589013139,0.108784461502793,0.0378960524053017,0.0261059885879078,0
1500,Haverhill,2017,November,1,1,Democrat,Male,Caucasian,0.518077520812006,0.820190448188179,0.0355139234051284,0.205722937102498,0.032442413540348,0
1501,Boca Raton,1997,March,2,1,Republican,Female,Caucasian,0.514744447336483,0.918409390128014,0.0350130249440462,0.0763109264971379,0.0319067674891825,0
1502,Scranton,2017,November,2,1,Democrat,Male,Caucasian,0.508889443053622,0.833995744829179,0.0573427691369136,0.133610891187852,0.055800120660039,0
1503,Santa Fe,2010,March,3,1,Democrat,Male,Caucasian,0.526395573020148,0.788953154664665,0.0101402563762933,0.486982501067008,0.142714174282897,0
1504,Beaumont,2019,May,5,1,Republican,Female,Caucasian,0.514525993206588,0.45345984066384,0.469176260210916,0.167165333517419,0.0390364068237886,0
1505,Waterbury,2019,November,5,1,Democrat,Male,Caucasian,0.520976498929361,0.606954145873166,0.215392859805454,0.368207817422148,0.037276042965695,0
1506,Independence,1994,April,2,0,Democrat,Male,Caucasian,0.523815360097642,0.944667328782201,0.0190698017843376,0.0265647718620835,0.0208154526169855,1
1507,Lancaster,2010,April,5,1,Democrat,Male,Caucasian,0.498534791519029,0.496281115729125,0.20482912285406,0.380481763102284,0.235582540077761,0
1508,Greeley,2001,November,1,1,Republican,Male,Caucasian,0.509845639224856,0.80272552595545,0.009522814862605,0.301367173888325,0.150145871939725,0
1509,Canton,2007,November,2,0,Republican,Female,Caucasian,0.528372428631321,0.707162045719197,0.232494170314987,0.0219427142564726,0.0126688967623619,1
1510,Mcallen,2001,May,2,1,Republican,Male,Hispanic,0.525647558150107,0.789986526970321,0.0064075248697202,0.807127961765844,0.173377883534274,0
1511,Southfield,1997,November,2,1,Republican,Male,Caucasian,0.538046585488742,0.475501899119101,0.46692105239553,0.0135003732901894,0.0344911575354976,0
1512,Bayonne,2010,May,3,1,Unknown,Male,Caucasian,0.521674282812897,0.692085554709317,0.0886011678090886,0.257854150799695,0.177392739273927,0
1513,San Rafael,1999,November,1,1,Republican,Male,Caucasian,0.505009059689913,0.765301438302902,0.0231230558171079,0.224177910150407,0.165480458700379,0
1514,San Bernardino,2001,November,1,1,Democrat,Female,Hispanic,0.508227388220186,0.452635908554616,0.162737870429568,0.487307821418807,0.318060586251965,0
1515,Canton,2015,November,2,0,Democrat,Male,Caucasian,0.518968811304477,0.680907811580904,0.245218147260369,0.0360955899908025,0.0095118563780478,1
1516,Royal Oak,2019,November,2,1,Democrat,Male,Caucasian,0.498553369301223,0.899616132389736,0.0377639024241487,0.0325363017011893,0.0401280336819883,0
1518,Westland,2017,November,2,1,Democrat,Male,Caucasian,0.531649281801323,0.747512432407293,0.173247570203445,0.0401066262450356,0.0446081567921541,0
1519,Utica,2004,November,2,1,Democrat,Male,Caucasian,0.525611271953343,0.752508400270657,0.138604021994047,0.0768538865958007,0.0721552161696831,0
1520,Hartford,1993,November,4,0,Democrat,Female,Black,0.522889474626433,0.363035581473873,0.386356265451734,0.342648784835619,0.230407447117669,1
1522,Rapid City,2015,June,2,0,Republican,Male,Caucasian,0.503189558262739,0.799855861778152,0.011972768588059,0.0474274130049314,0.0178271166517335,1
1523,Rapid City,1999,April,2,1,Republican,Male,Caucasian,0.509851181327787,0.847147832664867,0.0100096168760544,0.027141598702911,0.0176971396936381,0
1524,Middletown,2015,November,1,1,Republican,Male,Caucasian,0.524831903999377,0.825633128057838,0.115099116552326,0.0392448175436834,0.0141242247230281,0
1526,Hollywood,1998,March,4,1,Democrat,Female,Caucasian,0.517312260128947,0.803319126350316,0.113781312530502,0.203925173930596,0.0541602092194447,0
1527,Troy,1999,November,2,1,Democrat,Male,Caucasian,0.505262356499903,0.810303607014213,0.110335094680263,0.041074812496819,0.0554311718438815,0
1528,Dearborn Heights,1997,November,2,1,Democrat,Female,Caucasian,0.518298247804745,0.933494318709756,0.0162155724837149,0.0306099061261083,0.0267850038821381,0
1529,West Palm Beach,2015,March,2,1,Unknown,Female,Caucasian,0.517050360574787,0.574761455819909,0.334509446552424,0.238580587955145,0.0485751572323191,0
1530,Ogden,2007,November,2,1,Republican,Male,Caucasian,0.493007486323867,0.76371295210785,0.0223244738597309,0.281689235186944,0.165592107082791,0
1531,Santa Fe,2002,March,4,1,Democrat,Male,Hispanic,0.522558023981391,0.768166336284765,0.0072882477288059,0.479937535211714,0.161629663466132,0
1532,New Rochelle,2007,November,2,1,Democrat,Male,Caucasian,0.521440904370469,0.659934097951244,0.192418650347552,0.255092363068721,0.110628161418675,0
1533,Muncie,2003,November,2,1,Republican,Male,Caucasian,0.525984206948722,0.85194051774867,0.109556616866718,0.0168390186273144,0.0169602243863305,0
1535,Cary,2007,October,2,0,Republican,Male,Caucasian,0.509919296215014,0.758482493845736,0.0742827513689538,0.0664889989674719,0.139914471934861,1
1536,Vineland,2004,May,2,1,Republican,Male,Caucasian,0.520331030217287,0.672916250958468,0.138368584539891,0.332103917310741,0.150107683751253,0
1537,Gary,2015,November,5,1,Democrat,Female,Black,0.540087797722268,0.130089083845653,0.816453257964653,0.0656739573764875,0.0114352904634474,0
1539,Orem,2005,November,2,1,Republican,Male,Caucasian,0.502215819643925,0.876385010227113,0.0052434980100841,0.12331134257936,0.0833957932373112,0
1541,Chapel Hill,2017,November,6,1,Democrat,Female,Caucasian,0.531411554853582,0.720451326969049,0.105185993011562,0.0629528240064278,0.134915102341823,0
1542,Gainesville,2019,March,4,1,Democrat,Male,Caucasian,0.520560768295999,0.653590016053099,0.218799441873424,0.116712916103022,0.0736663985940549,0
1543,Mcallen,1993,May,2,1,Republican,Male,Caucasian,0.524822882870383,0.73194350914843,0.0042234082691949,0.779632546505933,0.253121308949863,0
1545,Glendale,2004,March,1,1,Republican,Female,Caucasian,0.504134427478153,0.724538651199973,0.0523071379526747,0.291039394852075,0.171114647933399,0
1546,Kalamazoo,2001,November,1,1,Democrat,Male,Black,0.51668848100869,0.705043164069462,0.207939607571415,0.0449230164398994,0.0481019098955827,0
1548,Santa Maria,1994,November,2,0,Unknown,Male,Caucasian,0.499296231233978,0.601609353791888,0.0207033004545752,0.512938705011894,0.343522291256887,1
1549,Richmond,2006,November,3,0,Democrat,Female,Black,0.513496132355364,0.314012884709238,0.303593129897706,0.342871272870315,0.321256907634607,1
1550,Columbia,2002,April,3,1,Democrat,Male,Caucasian,0.504909922322099,0.497099698412219,0.452218164323815,0.0329157620328825,0.0330964316317963,0
1551,Oak Lawn,2001,April,2,1,Republican,Male,Caucasian,0.530399569384001,0.925293496643769,0.0161605718531417,0.0622306653976998,0.037868338732158,0
1552,Miami Beach,1995,November,2,1,Democrat,Male,Caucasian,0.51074126589243,0.875215300509726,0.0460706718165957,0.501178482668495,0.0591207777344674,0
1553,Fall River,2009,November,2,0,Democrat,Female,Caucasian,0.525923032140766,0.874604381935248,0.0375890394183775,0.069770670164618,0.0573467938068974,1
1555,Napa,2001,March,4,1,Republican,Male,Caucasian,0.508816230539917,0.797989510163291,0.0053559828989731,0.279079359873394,0.150379328329165,0
1556,Peoria,2017,April,2,1,Republican,Male,Caucasian,0.520861128795733,0.607511307456216,0.270638756296638,0.0587160074064336,0.0627646859569734,0
1557,Ann Arbor,1993,April,4,0,Democrat,Female,Caucasian,0.505517774436213,0.797878307522489,0.0897609015319584,0.0280917044923012,0.0998658150337497,1
1558,Springfield,2004,May,1,1,Republican,Male,Caucasian,0.510573600815809,0.881276030670833,0.0086150043772909,0.0898804058692098,0.0543673645539461,0
1559,Taylor,2003,November,2,0,Democrat,Male,Caucasian,0.51881968471237,0.836835589013139,0.108784461502793,0.0378960524053017,0.0261059885879078,1
1560,Bethlehem,2017,November,1,1,Democrat,Male,Caucasian,0.518949472112318,0.767598133306701,0.0794551314623722,0.284329784794446,0.0605095491268443,0
1562,Naperville,2003,April,1,1,Unknown,Unknown,Caucasian,0.511465784906783,0.825668917106442,0.0351812337611453,0.0387045390144052,0.122226798268427,0
1563,Meriden,2007,November,2,1,Democrat,Male,Caucasian,0.516039168761374,0.755088650178563,0.0869116349216292,0.265623764003385,0.119993615517639,0
1565,Redondo Beach,2017,March,5,0,Republican,Male,Caucasian,0.497392386381832,0.720669479962565,0.0324936385997911,0.157410212940388,0.143999130161954,1
1567,Fayetteville,2009,November,2,1,Democrat,Male,Caucasian,0.516934491364934,0.460038765148257,0.419539371525288,0.0965660456403163,0.0624191207106747,0
1568,Farmington Hills,2001,November,2,1,Republican,Female,Caucasian,0.517386266375207,0.816155453198807,0.0798318840527118,0.0152097885860532,0.0826990845437965,0
1569,Taunton,2003,November,1,1,Democrat,Male,Hispanic,0.519918339610865,0.903419216862862,0.0340720784518592,0.0439058658487855,0.0350467841215388,0
1571,Springfield,2001,April,1,1,Democrat,Male,Caucasian,0.517989651927301,0.913961728850578,0.0335460663674077,0.0244554277020799,0.0241894014544787,0
1572,Arlington,2009,May,5,1,Republican,Male,Caucasian,0.508477881751448,0.598637392300595,0.183153914913039,0.265207363092373,0.178587708463162,0
1573,Columbia,1998,April,3,1,Democrat,Male,Caucasian,0.509491377245201,0.50112830557643,0.455218670310139,0.0281830657362914,0.0300023156255954,0
1574,San Rafael,1995,November,2,1,Republican,Male,Caucasian,0.50688715493245,0.796201999141642,0.025930460221048,0.18836720981416,0.150734972809101,0
1575,West Valley City,2017,November,2,1,Republican,Male,Caucasian,0.489913208310623,0.605344686036594,0.0256837252483516,0.366570931688399,0.121731722613815,0
1576,Midland,2019,November,3,0,Republican,Male,Hispanic,0.492962146729843,0.801319451713725,0.0782941860791242,0.435511309480236,0.0329204053921235,1
1578,Palmdale,2007,November,1,1,Republican,Male,Caucasian,0.510913231873525,0.507567619779486,0.147410114473699,0.493921065037609,0.282637720138087,0
1579,Somerville,2011,November,1,1,Democrat,Male,Caucasian,0.508971015977377,0.741002114735704,0.0674770454322045,0.107600298363776,0.149110640514013,0
1580,Clarksville,1998,November,4,0,Democrat,Male,Caucasian,0.494798373825979,0.693176188393702,0.227613971563356,0.0559724675366452,0.0476576690630014,1
1581,Arlington,2011,May,2,1,Republican,Male,Caucasian,0.509265876825961,0.59087051416032,0.19216726016958,0.276502046215096,0.170048411643198,0
1584,Petaluma,2014,November,2,0,Democrat,Male,Caucasian,0.50771054342362,0.792040402495333,0.0130208939968168,0.216535746782867,0.099218366350615,1
1585,Schenectady,2007,November,2,1,Democrat,Male,Caucasian,0.518049623502565,0.659952486929822,0.185659258734866,0.0908903695499781,0.0906853789485046,0
1586,West Haven,2005,November,3,0,Unknown,Unknown,Caucasian,0.519279679496356,0.699173102006295,0.179693377210178,0.136807007703049,0.087189678490489,1
1587,Taunton,1997,November,2,1,Democrat,Male,Hispanic,0.520009494012215,0.927577024387192,0.0252034493465573,0.0417065585042031,0.0301312555964803,0
1588,Portland,2015,November,3,0,Democrat,Male,Caucasian,0.512743387935577,0.848088529058517,0.0776212586671894,0.0300555881510745,0.0410540706958684,1
1589,San Ramon,2013,November,1,1,Republican,Male,Caucasian,0.505125815520846,0.504145545243435,0.026829210864568,0.0818638608483577,0.405976606286457,0
1590,New Rochelle,2003,November,3,1,Democrat,Male,Caucasian,0.52319324184068,0.670745158418898,0.192092783436632,0.224051169965364,0.102067563030293,0
1591,Bristol,2019,November,2,1,Democrat,Female,Caucasian,0.514560112242131,0.840155340227584,0.0526388313695475,0.165073626837422,0.0189516244326501,0
1592,Flint,2019,November,2,0,Democrat,Female,Black,0.519191764345757,0.389125545782165,0.543299916515409,0.0440258914051215,0.0061862936113052,1
1593,Medford,2017,November,2,1,Democrat,Female,Caucasian,0.513505198067068,0.761503249937639,0.0910372950326839,0.0583571727550592,0.0985247029695784,0
1595,Bayonne,2018,May,3,1,Democrat,Male,Caucasian,0.51295663223049,0.639500209987814,0.102377098566196,0.319355931018737,0.114948827924227,0
1596,Miami Beach,2015,November,2,1,Democrat,Male,Caucasian,0.479687295129239,0.802639253558227,0.0454204231198462,0.548888341120935,0.0388324308686189,0
1597,Springfield,2007,April,1,1,Democrat,Male,Caucasian,0.516124159348081,0.896201557027276,0.0384509115965274,0.0326077062776677,0.0296767799662826,0
1598,Plano,1998,May,1,1,Republican,Male,Caucasian,0.501702641628093,0.803031429407153,0.0484669892382412,0.0930151598185875,0.126712881397873,0
1599,Bethlehem,2005,November,3,1,Democrat,Male,Caucasian,0.520758877273709,0.791369530158355,0.0528656875266742,0.212956953107833,0.122877296539384,0
1600,New Britain,2001,November,3,1,Democrat,Male,Caucasian,0.52049324909282,0.688059068836434,0.111068141599038,0.277562006675309,0.158636004638026,0
1602,Las Cruces,2019,November,10,1,Democrat,Male,Other,0.515919884144283,0.847184930048746,0.0273271365412039,0.601624578520474,0.0330950123882479,0
1603,Santa Maria,1996,November,3,0,Democrat,Male,Caucasian,0.496945456439114,0.594650177153467,0.020040656575734,0.540849216711106,0.338809969096022,1
1604,Lancaster,2012,April,4,1,Republican,Unknown,Caucasian,0.498266925702081,0.520171759801651,0.205921300647612,0.387481469037553,0.197778857476602,0
1605,San Ramon,2009,November,1,1,Republican,Unknown,Black,0.508486467167498,0.558813508159865,0.0274125769260771,0.0852050235710819,0.35917341461623,0
