,geo_name,year,votes,vote_share,incumbent,winner,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,contributor.cfscore,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,candidate_count,cpi_prevYear,unemployment_prevYear,pid_est_knn,gender_est_knn,race_est_knn
5124,New Britain,2017,40.0,0.0,0.0,0,0.85,0.15,Democrat,1.0,0.0,Male,0.11,0.72,0.16,0.02,0.0,Caucasian,-0.3620114576702737,0.512037220740214,0.679045485565259,0.128861442877735,0.413398172918808,0.0758955087409189,3,240.00541666666663,4.9,0.0,1.0,2.0
2534,New Britain,2019,6013.0,0.61,1.0,1,0.0,1.0,Republican,0.09,0.91,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.78,0.511273024134581,0.691266200558528,0.128496253401881,0.426391747398239,0.0439699702912513,3,251.09949999999995,3.9,1.0,0.0,2.0
3317,New Britain,2019,3592.0,0.37,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.44,0.54,0.01,0.0,0.0,Caucasian,-0.3620114576702737,0.511273024134581,0.691266200558528,0.128496253401881,0.426391747398239,0.0439699702912513,3,251.09949999999995,3.9,0.0,1.0,2.0
4952,New Britain,2019,187.0,0.02,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.8055726738293127,0.1944273261706872,Unknown,0.84,0.14,0.01,0.0,0.0,Black,-0.14590909090909085,0.511273024134581,0.691266200558528,0.128496253401881,0.426391747398239,0.0439699702912513,3,251.09949999999995,3.9,0.4171351472903081,0.8053922562335293,1.0
2581,New Britain,2021,5854.0,0.63,1.0,1,0.0,1.0,Republican,0.09,0.91,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,0.78,0.511273024134581,0.691266200558528,0.128496253401881,0.426391747398239,0.0439699702912513,3,258.85574999999994,8.1,1.0,0.0,2.0
3359,New Britain,2021,3464.0,0.37,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.0,0.64,0.35,0.0,0.0,Caucasian,-0.5,0.511273024134581,0.691266200558528,0.128496253401881,0.426391747398239,0.0439699702912513,3,258.85574999999994,8.1,0.0,1.0,2.0
5178,New Britain,2021,15.0,0.0,0.0,0,0.85,0.15,Democrat,1.0,0.0,Male,0.11,0.72,0.16,0.02,0.0,Caucasian,-0.3620114576702737,0.511273024134581,0.691266200558528,0.128496253401881,0.426391747398239,0.0439699702912513,3,258.85574999999994,8.1,0.0,1.0,2.0
1129,New Haven,1995,14800.0,0.79,1.0,1,0.97,0.03,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.525463205254504,0.48654088788865,0.367491218644958,0.17302586678849,0.122732891088964,2,148.225,6.1,0.0,1.0,2.0
3183,New Haven,1995,4011.0,0.21,0.0,0,0.06,0.94,Republican,0.02,0.98,Female,0.02,0.96,0.01,0.01,0.0,Caucasian,0.8224900398406375,0.525463205254504,0.48654088788865,0.367491218644958,0.17302586678849,0.122732891088964,2,148.225,6.1,1.0,0.0,2.0
1211,New Haven,1997,13895.0,0.87,1.0,1,0.97,0.03,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.523780988850857,0.465748809179892,0.369916373883495,0.189373574204102,0.133038243057759,2,156.85833333333332,5.4,0.0,1.0,2.0
3892,New Haven,1997,2063.0,0.13,0.0,0,0.06,0.94,Republican,0.02,0.98,Female,0.02,0.96,0.01,0.01,0.0,Caucasian,0.8224900398406375,0.523780988850857,0.465748809179892,0.369916373883495,0.189373574204102,0.133038243057759,2,156.85833333333332,5.4,1.0,0.0,2.0
1346,New Haven,1999,12328.0,0.71,1.0,1,0.97,0.03,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.522098772447209,0.444956730471134,0.372341529122032,0.205721281619714,0.143343595026555,2,163.00833333333335,4.5,0.0,1.0,2.0
2835,New Haven,1999,5021.0,0.29,0.0,0,0.95,0.05,Democrat,1.0,0.0,Male,0.6,0.39,0.0,0.01,0.0,Black,-0.33,0.522098772447209,0.444956730471134,0.372341529122032,0.205721281619714,0.143343595026555,2,163.00833333333335,4.5,0.0,1.0,1.0
1186,New Haven,2001,14107.0,0.74,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.520966940470274,0.433660043144093,0.371595794210938,0.21992993543565,0.15129279621493,5,172.1916666666667,4.0,0.0,1.0,2.0
3029,New Haven,2001,4465.0,0.24,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.01,0.84,0.15,0.0,0.0,Caucasian,0.8224900398406375,0.520966940470274,0.433660043144093,0.371595794210938,0.21992993543565,0.15129279621493,5,172.1916666666667,4.0,1.0,1.0,2.0
4796,New Haven,2001,353.0,0.02,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.9,0.1,Male,0.01,0.99,0.0,0.0,0.0,Caucasian,-0.14590909090909085,0.520966940470274,0.433660043144093,0.371595794210938,0.21992993543565,0.15129279621493,5,172.1916666666667,4.0,0.4171351472903081,1.0,2.0
5171,New Haven,2001,17.0,0.0,0.0,0,0.79,0.21,Democrat,1.0,0.0,Male,0.08,0.92,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.520966940470274,0.433660043144093,0.371595794210938,0.21992993543565,0.15129279621493,5,172.1916666666667,4.0,0.0,1.0,2.0
5189,New Haven,2001,9.0,0.0,0.0,0,0.92,0.08,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.520966940470274,0.433660043144093,0.371595794210938,0.21992993543565,0.15129279621493,5,172.1916666666667,4.0,0.0,1.0,2.0
1508,New Haven,2003,10929.0,0.85,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.520385492920051,0.431858747198768,0.367679169150213,0.23199953565191,0.156885846622884,2,179.86666666666667,5.8,0.0,1.0,2.0
3923,New Haven,2003,2002.0,0.15,0.0,0,0.86,0.14,Democrat,0.99,0.01,Male,0.06,0.86,0.06,0.01,0.0,Caucasian,-0.93,0.520385492920051,0.431858747198768,0.367679169150213,0.23199953565191,0.156885846622884,2,179.86666666666667,5.8,0.0,1.0,2.0
1778,New Haven,2005,9199.0,0.75,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.519804045369828,0.430057451253444,0.363762544089488,0.244069135868169,0.162478897030839,5,188.9083333333333,5.5,0.0,1.0,2.0
4178,New Haven,2005,1455.0,0.12,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.39,0.6,0.0,0.0,0.0,Caucasian,-0.14590909090909085,0.519804045369828,0.430057451253444,0.363762544089488,0.244069135868169,0.162478897030839,5,188.9083333333333,5.5,0.4171351472903081,1.0,2.0
4199,New Haven,2005,1408.0,0.12,0.0,0,0.34,0.66,Republican,1.0,0.0,Male,0.14,0.85,0.01,0.0,0.0,Caucasian,0.8224900398406375,0.519804045369828,0.430057451253444,0.363762544089488,0.244069135868169,0.162478897030839,5,188.9083333333333,5.5,1.0,1.0,2.0
5044,New Haven,2005,110.0,0.01,0.0,0,0.98,0.02,Democrat,0.14,0.86,Female,0.02,0.94,0.02,0.01,0.0,Caucasian,-0.81,0.519804045369828,0.430057451253444,0.363762544089488,0.244069135868169,0.162478897030839,5,188.9083333333333,5.5,0.0,0.0,2.0
5162,New Haven,2005,21.0,0.0,0.0,0,0.92,0.08,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.519804045369828,0.430057451253444,0.363762544089488,0.244069135868169,0.162478897030839,5,188.9083333333333,5.5,0.0,1.0,2.0
1870,New Haven,2007,8681.0,0.71,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.519222597819605,0.428256155308119,0.359845919028762,0.256138736084429,0.168071947438793,4,201.55833333333337,4.6,0.0,1.0,2.0
3884,New Haven,2007,2082.0,0.17,0.0,0,0.0,1.0,Republican,0.8055726738293127,0.1944273261706872,Unknown,0.01,0.98,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.519222597819605,0.428256155308119,0.359845919028762,0.256138736084429,0.168071947438793,4,201.55833333333337,4.6,1.0,0.8053922562335293,2.0
4188,New Haven,2007,1428.0,0.12,0.0,0,0.86,0.14,Democrat,0.99,0.01,Male,0.06,0.86,0.06,0.01,0.0,Caucasian,-0.93,0.519222597819605,0.428256155308119,0.359845919028762,0.256138736084429,0.168071947438793,4,201.55833333333337,4.6,0.0,1.0,2.0
5176,New Haven,2007,15.0,0.0,0.0,0,0.92,0.08,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.519222597819605,0.428256155308119,0.359845919028762,0.256138736084429,0.168071947438793,4,201.55833333333337,4.6,0.0,1.0,2.0
2079,New Haven,2009,7715.0,0.74,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.518641150269382,0.426454859362795,0.355929293968037,0.268208336300688,0.173664997846747,5,215.25425,5.8,0.0,1.0,2.0
4056,New Haven,2009,1720.0,0.17,0.0,0,0.86,0.14,Democrat,0.99,0.01,Male,0.06,0.86,0.06,0.01,0.0,Caucasian,-0.93,0.518641150269382,0.426454859362795,0.355929293968037,0.268208336300688,0.173664997846747,5,215.25425,5.8,0.0,1.0,2.0
4591,New Haven,2009,670.0,0.06,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.8055726738293127,0.1944273261706872,Unknown,0.15541763341067283,0.7324903325599382,0.08610208816705338,0.024184068058778034,0.000675990675990676,Unknown,-0.14590909090909085,0.518641150269382,0.426454859362795,0.355929293968037,0.268208336300688,0.173664997846747,5,215.25425,5.8,0.4171351472903081,0.8053922562335293,1.9062258313998452
4883,New Haven,2009,254.0,0.02,0.0,0,0.82,0.18,Democrat,1.0,0.0,Male,0.85,0.14,0.0,0.01,0.0,Black,-0.3620114576702737,0.518641150269382,0.426454859362795,0.355929293968037,0.268208336300688,0.173664997846747,5,215.25425,5.8,0.0,1.0,1.0
5125,New Haven,2009,39.0,0.0,0.0,0,0.92,0.08,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.518641150269382,0.426454859362795,0.355929293968037,0.268208336300688,0.173664997846747,5,215.25425,5.8,0.0,1.0,2.0
1894,New Haven,2011,8556.0,0.55,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.519000978216099,0.427392679655789,0.351212319276137,0.278033959611818,0.163831061563646,4,218.0761666666667,9.6,0.0,1.0,2.0
2290,New Haven,2011,6901.0,0.45,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.05,0.92,0.02,0.01,0.0,Caucasian,-0.28,0.519000978216099,0.427392679655789,0.351212319276137,0.278033959611818,0.163831061563646,4,218.0761666666667,9.6,0.0,1.0,2.0
5227,New Haven,2011,4.0,0.0,0.0,0,0.92,0.08,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.519000978216099,0.427392679655789,0.351212319276137,0.278033959611818,0.163831061563646,4,218.0761666666667,9.6,0.0,1.0,2.0
5255,New Haven,2011,1.0,0.0,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.24,0.69,0.01,0.06,0.0,Caucasian,-0.14590909090909085,0.519000978216099,0.427392679655789,0.351212319276137,0.278033959611818,0.163831061563646,4,218.0761666666667,9.6,0.4171351472903081,1.0,2.0
1524,New Haven,2015,10784.0,0.89,1.0,1,1.0,0.0,Democrat,0.0,1.0,Female,1.0,0.0,0.0,0.0,0.0,Black,-0.46,0.521603185103409,0.434746552718414,0.340177670629987,0.29319725242382,0.113309215615333,4,236.715,6.2,0.0,0.0,1.0
4357,New Haven,2015,1070.0,0.09,0.0,0,0.92,0.08,Democrat,1.0,0.0,Male,0.29,0.71,0.0,0.0,0.0,Caucasian,-0.4,0.521603185103409,0.434746552718414,0.340177670629987,0.29319725242382,0.113309215615333,4,236.715,6.2,0.0,1.0,2.0
4867,New Haven,2015,269.0,0.02,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.66,0.15,0.07,0.12,0.0,Black,-0.29,0.521603185103409,0.434746552718414,0.340177670629987,0.29319725242382,0.113309215615333,4,236.715,6.2,0.0,1.0,1.0
5173,New Haven,2015,17.0,0.0,0.0,0,0.92,0.08,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.521603185103409,0.434746552718414,0.340177670629987,0.29319725242382,0.113309215615333,4,236.715,6.2,0.0,1.0,2.0
1842,New Haven,2017,8807.0,0.78,1.0,1,1.0,0.0,Democrat,0.0,1.0,Female,1.0,0.0,0.0,0.0,0.0,Black,-0.46,0.522904288547064,0.438423489249727,0.334660346306911,0.30077889882982,0.0880482926411767,3,240.00541666666663,4.9,0.0,0.0,1.0
4081,New Haven,2017,1672.0,0.15,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.72,0.17,0.05,0.06,0.0,Black,-0.46,0.522904288547064,0.438423489249727,0.334660346306911,0.30077889882982,0.0880482926411767,3,240.00541666666663,4.9,0.0,1.0,1.0
4466,New Haven,2017,880.0,0.08,0.0,0,0.87,0.13,Democrat,0.02,0.98,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.85,0.522904288547064,0.438423489249727,0.334660346306911,0.30077889882982,0.0880482926411767,3,240.00541666666663,4.9,0.0,0.0,2.0
1352,New Haven,2019,12296.0,0.71,0.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.51,0.52420539199072,0.44210042578104,0.329143021983836,0.308360545235821,0.0627873696670201,4,251.09949999999995,3.9,0.0,1.0,2.0
2829,New Haven,2019,5034.0,0.29,1.0,0,1.0,0.0,Democrat,0.0,1.0,Female,1.0,0.0,0.0,0.0,0.0,Black,-0.46,0.52420539199072,0.44210042578104,0.329143021983836,0.308360545235821,0.0627873696670201,4,251.09949999999995,3.9,0.0,0.0,1.0
5060,New Haven,2019,98.0,0.01,0.0,0,0.94,0.06,Democrat,1.0,0.0,Male,0.54,0.41,0.04,0.0,0.0,Black,-0.56,0.52420539199072,0.44210042578104,0.329143021983836,0.308360545235821,0.0627873696670201,4,251.09949999999995,3.9,0.0,1.0,1.0
5250,New Haven,2019,2.0,0.0,0.0,0,0.92,0.08,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.52420539199072,0.44210042578104,0.329143021983836,0.308360545235821,0.0627873696670201,4,251.09949999999995,3.9,0.0,1.0,2.0
1538,New Haven,2021,10673.0,0.85,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.51,0.52420539199072,0.44210042578104,0.329143021983836,0.308360545235821,0.0627873696670201,5,258.85574999999994,8.1,0.0,1.0,2.0
4052,New Haven,2021,1727.0,0.14,0.0,0,0.0,1.0,Republican,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,0.48,0.52420539199072,0.44210042578104,0.329143021983836,0.308360545235821,0.0627873696670201,5,258.85574999999994,8.1,1.0,1.0,2.0
4955,New Haven,2021,186.0,0.01,0.0,0,0.85,0.15,Democrat,0.09,0.91,Female,0.03,0.17,0.79,0.01,0.0,Hispanic,-0.3620114576702737,0.52420539199072,0.44210042578104,0.329143021983836,0.308360545235821,0.0627873696670201,5,258.85574999999994,8.1,0.0,0.0,3.0
5131,New Haven,2021,34.0,0.0,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,0.02,0.98,Female,0.0,0.14,0.86,0.0,0.0,Hispanic,-0.14590909090909085,0.52420539199072,0.44210042578104,0.329143021983836,0.308360545235821,0.0627873696670201,5,258.85574999999994,8.1,0.4171351472903081,0.0,3.0
5261,New Haven,2021,1.0,0.0,0.0,0,0.92,0.08,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.52420539199072,0.44210042578104,0.329143021983836,0.308360545235821,0.0627873696670201,5,258.85574999999994,8.1,0.0,1.0,2.0
96,New Orleans,1998,92378.0,0.79,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,1.0,0.0,0.0,0.0,0.0,Black,-0.42,0.532237748561502,0.294257516351296,0.661855820257608,0.0314093931469299,0.0317101205864413,3,160.525,4.9,0.0,1.0,1.0
662,New Orleans,1998,22767.0,0.2,0.0,0,1.0,0.0,Democrat,0.02,0.98,Female,0.0,0.99,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.532237748561502,0.294257516351296,0.661855820257608,0.0314093931469299,0.0317101205864413,3,160.525,4.9,0.0,0.0,2.0
4204,New Orleans,1998,1398.0,0.01,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.46,0.48,0.04,0.03,0.0,Caucasian,-0.14590909090909085,0.532237748561502,0.294257516351296,0.661855820257608,0.0314093931469299,0.0317101205864413,3,160.525,4.9,0.4171351472903081,1.0,2.0
178,New Orleans,2006,59460.0,0.52,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.01,Caucasian,-0.3620114576702737,0.522468347888499,0.310142007890079,0.630004045172157,0.0437358141140306,0.0417606231492186,2,195.26666666666665,5.1,0.0,1.0,2.0
205,New Orleans,2006,54131.0,0.48,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.2,0.522468347888499,0.310142007890079,0.630004045172157,0.0437358141140306,0.0417606231492186,2,195.26666666666665,5.1,0.0,1.0,2.0
211,New Orleans,2014,53441.0,0.64,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.2,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,3,232.95175,7.4,0.0,1.0,2.0
512,New Orleans,2014,27991.0,0.33,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.88,0.09,0.0,0.02,0.0,Black,-0.3620114576702737,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,3,232.95175,7.4,0.0,1.0,1.0
3658,New Orleans,2014,2638.0,0.03,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.89,0.1,0.01,0.0,0.0,Black,-0.3620114576702737,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,3,232.95175,7.4,0.0,1.0,1.0
235,New Orleans,2021,48750.0,0.65,1.0,1,1.0,0.0,Democrat,0.0,1.0,Female,1.0,0.0,0.0,0.0,0.0,Black,-0.49,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,0.0,0.0,1.0
1623,New Orleans,2021,10133.0,0.13,0.0,0,0.0,1.0,Republican,0.02,0.98,Female,0.1,0.09,0.06,0.73,0.02,Asian,0.8224900398406375,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,1.0,0.0,0.0
2382,New Orleans,2021,6605.0,0.09,0.0,0,0.83,0.17,Democrat,0.02,0.98,Female,0.68,0.26,0.03,0.03,0.0,Black,-0.3620114576702737,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,0.0,0.0,1.0
3232,New Orleans,2021,3863.0,0.05,0.0,0,1.0,0.0,Democrat,0.97,0.03,Male,0.71,0.17,0.06,0.04,0.0,Black,-0.3620114576702737,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,0.0,1.0,1.0
4265,New Orleans,2021,1256.0,0.02,0.0,0,0.77,0.23,Democrat,1.0,0.0,Male,0.02,0.93,0.05,0.0,0.0,Caucasian,-0.3620114576702737,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,0.0,1.0,2.0
4396,New Orleans,2021,987.0,0.01,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.67,0.27,0.03,0.02,0.02,Black,-0.3620114576702737,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,0.0,1.0,1.0
4441,New Orleans,2021,919.0,0.01,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.79,0.2,0.01,0.01,0.0,Black,-0.14590909090909085,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,0.4171351472903081,1.0,1.0
4564,New Orleans,2021,720.0,0.01,0.0,0,1.0,0.0,Democrat,1.0,0.0,Male,0.02,0.97,0.0,0.0,0.0,Caucasian,-0.3620114576702737,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,0.0,1.0,2.0
4641,New Orleans,2021,578.0,0.01,0.0,0,0.85,0.15,Democrat,1.0,0.0,Male,0.14,0.53,0.22,0.11,0.0,Caucasian,-0.3620114576702737,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,0.0,1.0,2.0
4652,New Orleans,2021,553.0,0.01,0.0,0,1.0,0.0,Democrat,0.02,0.98,Female,0.79,0.19,0.02,0.01,0.0,Black,-0.3620114576702737,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,0.0,0.0,1.0
4664,New Orleans,2021,535.0,0.01,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.26,0.67,0.06,0.01,0.0,Caucasian,-0.14590909090909085,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,0.4171351472903081,1.0,2.0
4910,New Orleans,2021,231.0,0.0,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.99,0.01,0.0,0.0,0.0,Black,-0.14590909090909085,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,0.4171351472903081,1.0,1.0
4980,New Orleans,2021,163.0,0.0,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.19,0.78,0.02,0.01,0.0,Caucasian,-0.14590909090909085,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,0.4171351472903081,1.0,2.0
5138,New Orleans,2021,32.0,0.0,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.41,0.43,0.08,0.08,0.0,Caucasian,-0.14590909090909085,0.52002996190193,0.333687906059598,0.599110699284197,0.0534145304506331,0.0405304367361429,14,258.85574999999994,8.1,0.4171351472903081,1.0,2.0
1893,New Rochelle,1995,8566.0,0.57,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3,0.528224162992371,0.719572419295434,0.186357552215438,0.154254163065095,0.0766498412197042,3,148.225,6.1,0.0,1.0,2.0
2470,New Rochelle,1995,6276.0,0.42,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.13,0.85,0.02,0.0,0.0,Caucasian,0.53,0.528224162992371,0.719572419295434,0.186357552215438,0.154254163065095,0.0766498412197042,3,148.225,6.1,1.0,1.0,2.0
5067,New Rochelle,1995,91.0,0.01,0.0,0,0.29,0.71,Republican,1.0,0.0,Male,0.0,0.99,0.0,0.0,0.0,Caucasian,0.8224900398406375,0.528224162992371,0.719572419295434,0.186357552215438,0.154254163065095,0.0766498412197042,3,148.225,6.1,1.0,1.0,2.0
1900,New Rochelle,1999,8530.0,0.68,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3,0.525250828553144,0.686997246874797,0.190750217045842,0.191467052723296,0.0918476596351464,3,163.00833333333335,4.5,0.0,1.0,2.0
3204,New Rochelle,1999,3945.0,0.31,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.08,0.9,0.01,0.01,0.0,Caucasian,0.8224900398406375,0.525250828553144,0.686997246874797,0.190750217045842,0.191467052723296,0.0918476596351464,3,163.00833333333335,4.5,1.0,1.0,2.0
4999,New Rochelle,1999,145.0,0.01,0.0,0,0.5732651225545311,0.42673487744546884,Unknown,1.0,0.0,Male,0.03,0.96,0.01,0.0,0.0,Caucasian,-0.14590909090909085,0.525250828553144,0.686997246874797,0.190750217045842,0.191467052723296,0.0918476596351464,3,163.00833333333335,4.5,0.4171351472903081,1.0,2.0
2298,New Rochelle,2003,6882.0,0.47,1.0,1,1.0,0.0,Democrat,1.0,0.0,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.3,0.52319324184068,0.670745158418898,0.192092783436632,0.224051169965364,0.102067563030293,3,179.86666666666667,5.8,0.0,1.0,2.0
2673,New Rochelle,2003,5577.0,0.38,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.02,0.81,0.16,0.01,0.0,Caucasian,0.8224900398406375,0.52319324184068,0.670745158418898,0.192092783436632,0.224051169965364,0.102067563030293,3,179.86666666666667,5.8,1.0,1.0,2.0
3866,New Rochelle,2003,2121.0,0.15,0.0,0,1.0,0.0,Democrat,0.0,1.0,Female,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.65,0.52319324184068,0.670745158418898,0.192092783436632,0.224051169965364,0.102067563030293,3,179.86666666666667,5.8,0.0,0.0,2.0
2206,New Rochelle,2007,7217.0,0.67,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.36,0.521440904370469,0.659934097951244,0.192418650347552,0.255092363068721,0.110628161418675,2,201.55833333333337,4.6,0.0,1.0,2.0
3327,New Rochelle,2007,3564.0,0.33,0.0,0,0.0,1.0,Republican,1.0,0.0,Male,0.88,0.12,0.0,0.0,0.0,Black,0.8224900398406375,0.521440904370469,0.659934097951244,0.192418650347552,0.255092363068721,0.110628161418675,2,201.55833333333337,4.6,1.0,1.0,1.0
2131,New Rochelle,2011,7501.0,0.8,1.0,1,1.0,0.0,Democrat,0.99,0.01,Male,0.0,1.0,0.0,0.0,0.0,Caucasian,-0.36,0.520340578777654,0.643240791490667,0.193492360588902,0.280769784409093,0.110503929795286,2,218.0761666666667,9.6,0.0,1.0,2.0
